app_id,customer_id,app_dt,snapshot_month,bureau_score,utilization_ratio,credit_usage_ratio,payment_income_ratio,balance_to_limit,monthly_spend,segment,region,employment_type,delinquent_last_6m,open_trades,channel_code,promo_flag,noise_feature,target
A015647193,156,2023-11-01,2023-11,598.0,0.349,0.289,0.259,0.349,1514.76,Retail,East,Self-Employed,0,4,Online,0,0.127,0
A000747194,7,2023-11-01,2023-11,621.0,0.62,0.563,0.184,0.585,1911.06,Retail,West,Contract,0,5,Branch,0,0.1209,0
A053147195,531,2023-11-01,2023-11,694.0,0.047,0.0,0.2,0.02,1581.08,Retail,North,Contract,0,5,Online,0,0.2235,0
A052347196,523,2023-11-01,2023-11,661.0,0.741,0.663,0.287,0.725,2165.48,Retail,North,Contract,0,6,Online,0,0.2936,0
A047747197,477,2023-11-01,2023-11,657.0,0.23,0.214,0.243,0.235,1746.56,Retail,West,Salaried,0,2,Online,0,0.8663,0
A038047198,380,2023-11-01,2023-11,663.0,0.802,0.72,0.181,0.766,1775.41,Retail,West,Salaried,1,7,Online,1,0.4596,1
A052147199,521,2023-11-01,2023-11,670.0,0.31,0.257,0.174,0.303,1227.28,Retail,South,Self-Employed,1,5,Partner,1,0.8825,1
A043547200,435,2023-11-01,2023-11,682.0,0.316,0.286,0.217,0.294,1655.11,Retail,East,Salaried,0,3,Online,0,0.2569,0
A054147201,541,2023-11-01,2023-11,662.0,0.233,0.218,0.255,0.254,1538.99,Retail,South,Contract,0,6,Online,1,0.8452,0
A040947202,409,2023-11-01,2023-11,679.0,0.779,0.7,0.329,0.759,1696.76,SME,North,Salaried,0,3,Online,1,0.9889,0
A029747203,297,2023-11-01,2023-11,674.0,0.603,0.513,0.13,0.575,1235.1,Retail,East,Self-Employed,0,5,Online,0,0.9377,0
A049647204,496,2023-11-01,2023-11,672.0,0.768,0.696,0.209,0.705,1878.94,Retail,East,Self-Employed,0,5,Online,1,0.0875,0
A051147205,511,2023-11-01,2023-11,679.0,0.695,0.624,0.267,0.649,1491.59,SME,North,Self-Employed,0,3,Partner,0,0.5617,0
A010047206,100,2023-11-01,2023-11,619.0,0.74,0.677,0.228,0.722,2120.87,Corporate,East,Self-Employed,1,5,Partner,0,0.5377,1
A013747207,137,2023-11-01,2023-11,645.0,0.883,0.827,0.148,0.823,2007.28,Retail,South,Salaried,1,4,Partner,1,0.8256,1
A002647208,26,2023-11-01,2023-11,664.0,0.791,0.715,0.276,0.754,2040.4,SME,North,Contract,0,6,Online,0,0.213,0
A011947209,119,2023-11-01,2023-11,686.0,0.703,0.656,0.225,0.667,1674.33,Retail,West,Self-Employed,0,3,Online,0,0.8669,0
A018947210,189,2023-11-01,2023-11,713.0,0.699,0.602,0.212,0.678,1827.04,Retail,North,Self-Employed,0,4,Online,1,0.5232,0
A050847211,508,2023-11-01,2023-11,648.0,0.403,0.344,0.215,0.37,1319.76,Retail,East,Salaried,0,4,Online,0,0.8512,0
A034947212,349,2023-11-01,2023-11,689.0,0.511,0.472,0.253,0.491,1845.19,Corporate,North,Contract,0,5,Online,1,0.4925,0
A001747213,17,2023-11-01,2023-11,678.0,0.271,0.25,0.343,0.264,1702.85,SME,North,Salaried,1,3,Online,1,0.8687,0
A059747214,597,2023-11-01,2023-11,661.0,0.394,0.321,0.215,0.368,1306.97,Retail,South,Salaried,0,4,Online,1,0.605,0
A031547215,315,2023-11-01,2023-11,674.0,0.307,0.291,0.212,0.315,1527.47,SME,West,Salaried,0,6,Online,0,0.4195,0
A031447216,314,2023-11-01,2023-11,662.0,0.648,0.574,0.246,0.627,1450.24,Retail,East,Salaried,0,6,Online,1,0.0224,0
A043247217,432,2023-11-01,2023-11,674.0,0.394,0.352,0.311,0.392,1394.93,Retail,East,Self-Employed,0,4,Online,1,0.9689,0
A023547218,235,2023-11-01,2023-11,624.0,0.952,0.849,0.278,0.906,1755.85,Corporate,North,Self-Employed,0,6,Online,0,0.8894,1
A045247219,452,2023-11-01,2023-11,638.0,0.333,0.339,0.239,0.295,1602.88,Corporate,North,Salaried,0,1,Online,1,0.421,0
A041747220,417,2023-11-01,2023-11,636.0,0.594,0.541,0.179,0.576,1467.41,Retail,South,Salaried,0,4,Online,0,0.4635,0
A004747221,47,2023-11-01,2023-11,617.0,0.733,0.641,0.32,0.663,1760.87,SME,West,Salaried,0,4,Online,1,0.021,1
A033647222,336,2023-11-01,2023-11,712.0,0.497,0.434,0.241,0.48,1240.3,Retail,West,Self-Employed,0,4,Online,0,0.8304,0
A028447223,284,2023-11-01,2023-11,626.0,0.864,0.781,0.3,0.849,2057.11,SME,East,Self-Employed,1,7,Branch,1,0.0335,1
A018647224,186,2023-11-01,2023-11,620.0,0.803,0.737,0.262,0.783,1717.36,Retail,South,Self-Employed,0,6,Online,0,0.4864,0
A015747225,157,2023-11-01,2023-11,664.0,0.602,0.557,0.195,0.572,1577.4,Retail,North,Contract,0,1,Online,1,0.1293,0
A043647226,436,2023-11-01,2023-11,618.0,0.913,0.802,0.274,0.865,1722.82,Corporate,West,Salaried,0,6,Online,0,0.1163,1
A054247227,542,2023-11-01,2023-11,623.0,0.758,0.689,0.204,0.71,1901.75,Retail,West,Salaried,0,7,Online,0,0.4364,0
A044847228,448,2023-11-01,2023-11,680.0,0.292,0.232,0.248,0.274,1429.85,Corporate,North,Salaried,0,6,Partner,0,0.4776,0
A035547229,355,2023-11-01,2023-11,656.0,0.344,0.302,0.304,0.328,1533.76,Retail,South,Contract,0,6,Branch,1,0.3558,0
A026947230,269,2023-11-01,2023-11,697.0,1.0,0.908,0.293,0.939,2338.78,Retail,South,Salaried,0,6,Branch,0,0.6692,0
A033547231,335,2023-11-01,2023-11,642.0,0.192,0.198,0.335,0.18,1407.26,SME,North,Salaried,0,2,Online,0,0.9163,0
A025947232,259,2023-11-01,2023-11,621.0,0.704,0.636,0.192,0.669,1725.19,Retail,East,Salaried,0,2,Partner,1,0.7544,1
A018347233,183,2023-11-01,2023-11,683.0,0.22,0.212,0.273,0.209,1116.36,Retail,South,Salaried,0,9,Online,1,0.4309,0
A012247234,122,2023-11-01,2023-11,696.0,0.405,0.378,0.236,0.375,1472.1,SME,West,Salaried,0,4,Online,0,0.041,0
A023647235,236,2023-11-01,2023-11,635.0,0.149,0.119,0.256,0.143,1098.84,Retail,East,Self-Employed,0,4,Online,1,0.5646,0
A013647236,136,2023-11-01,2023-11,605.0,0.618,0.541,0.258,0.584,1608.07,Retail,North,Contract,0,6,Partner,1,0.1508,1
A040547237,405,2023-11-01,2023-11,562.0,0.628,0.598,0.309,0.597,1957.83,SME,West,Salaried,0,4,Partner,1,0.0164,1
A013447238,134,2023-11-01,2023-11,665.0,0.508,0.444,0.245,0.49,2170.15,Retail,East,Self-Employed,0,1,Online,1,0.9193,0
A015647239,156,2023-11-01,2023-11,596.0,0.493,0.425,0.269,0.458,1695.62,Retail,East,Self-Employed,0,5,Partner,0,0.2684,1
A052947240,529,2023-11-01,2023-11,653.0,0.349,0.311,0.273,0.332,1423.54,Corporate,West,Self-Employed,0,2,Online,0,0.3057,0
A016247241,162,2023-11-01,2023-11,620.0,0.448,0.406,0.238,0.458,1789.09,SME,North,Self-Employed,0,3,Online,0,0.5579,0
A004147242,41,2023-11-01,2023-11,640.0,0.386,0.351,0.254,0.371,1630.23,Retail,North,Self-Employed,0,2,Partner,1,0.5279,0
A049147243,491,2023-11-01,2023-11,608.0,0.144,0.182,0.297,0.124,1077.55,SME,West,Contract,0,5,Partner,0,0.393,1
A057147244,571,2023-11-01,2023-11,707.0,0.391,0.354,0.289,0.382,1643.02,SME,West,Self-Employed,0,3,Partner,0,0.5811,0
A053047245,530,2023-11-01,2023-11,629.0,0.809,0.725,0.336,0.797,1880.36,SME,East,Contract,0,5,Partner,1,0.0974,1
A010647246,106,2023-11-01,2023-11,603.0,0.904,0.789,0.236,0.867,1482.69,SME,North,Self-Employed,0,6,Online,0,0.8928,1
A006147247,61,2023-11-01,2023-11,677.0,0.833,0.742,0.214,0.779,1705.63,Retail,West,Salaried,0,4,Partner,0,0.2775,0
A021547248,215,2023-11-01,2023-11,614.0,0.682,0.613,0.262,0.638,1969.26,Retail,West,Self-Employed,0,5,Online,1,0.1166,1
A002447249,24,2023-11-01,2023-11,624.0,0.618,0.549,0.231,0.594,1814.54,SME,North,Salaried,0,2,Partner,0,0.7019,1
A008947250,89,2023-11-01,2023-11,645.0,0.381,0.332,0.286,0.362,1753.97,SME,North,Self-Employed,0,9,Online,1,0.5101,0
A016847251,168,2023-11-01,2023-11,665.0,0.612,0.522,0.316,0.556,1581.15,SME,East,Salaried,0,4,Online,0,0.4384,0
A045047252,450,2023-11-01,2023-11,609.0,0.576,0.486,0.234,0.542,1799.15,Retail,South,Salaried,0,3,Online,1,0.8293,1
A039847253,398,2023-11-01,2023-11,627.0,0.849,0.783,0.214,0.802,2049.94,Corporate,North,Contract,0,4,Online,0,0.1876,1
A041547254,415,2023-11-01,2023-11,683.0,0.556,0.468,0.255,0.512,1901.22,Retail,West,Self-Employed,0,0,Online,0,0.3271,0
A050347255,503,2023-11-01,2023-11,653.0,0.366,0.357,0.273,0.36,1136.94,Retail,West,Self-Employed,0,8,Branch,1,0.8653,0
A057647256,576,2023-11-01,2023-11,636.0,0.75,0.677,0.311,0.699,1717.14,SME,North,Salaried,0,5,Online,1,0.5928,1
A055947257,559,2023-11-01,2023-11,612.0,0.515,0.446,0.273,0.485,1481.09,SME,East,Salaried,0,6,Online,0,0.9653,0
A020947258,209,2023-11-01,2023-11,638.0,0.33,0.329,0.282,0.331,1929.82,Retail,North,Self-Employed,0,4,Partner,0,0.3281,0
A036147259,361,2023-11-01,2023-11,588.0,0.078,0.061,0.247,0.076,1133.72,Retail,South,Salaried,0,6,Online,0,0.5817,0
A001547260,15,2023-11-01,2023-11,596.0,0.579,0.486,0.354,0.551,1925.95,SME,South,Contract,0,6,Branch,0,0.5716,1
A048347261,483,2023-11-01,2023-11,653.0,0.902,0.822,0.219,0.844,1941.0,Corporate,South,Self-Employed,0,6,Online,1,0.7481,1
A045847262,458,2023-11-01,2023-11,659.0,0.405,0.361,0.242,0.399,1526.64,Retail,South,Self-Employed,0,7,Online,1,0.0107,0
A051847263,518,2023-11-01,2023-11,588.0,0.295,0.261,0.249,0.25,1893.17,SME,East,Contract,0,5,Online,0,0.2921,1
A011047264,110,2023-11-01,2023-11,583.0,0.562,0.519,0.265,0.516,1338.23,Retail,North,Salaried,0,4,Online,1,0.444,1
A014347265,143,2023-11-01,2023-11,706.0,0.499,0.464,0.223,0.468,1359.24,Corporate,South,Salaried,0,6,Online,0,0.6932,0
A017547266,175,2023-11-01,2023-11,593.0,0.645,0.596,0.299,0.633,1589.18,Retail,North,Salaried,0,8,Online,0,0.4375,0
A015947267,159,2023-11-01,2023-11,608.0,0.771,0.699,0.254,0.746,1736.22,Corporate,East,Salaried,0,3,Partner,1,0.4044,1
A043447268,434,2023-11-01,2023-11,621.0,0.624,0.544,0.271,0.579,1952.41,Retail,West,Self-Employed,0,7,Partner,1,0.3524,1
A010547269,105,2023-11-01,2023-11,695.0,0.783,0.748,0.262,0.758,1961.34,Retail,East,Contract,1,7,Online,1,0.8149,0
A016447270,164,2023-11-01,2023-11,649.0,0.957,0.863,0.152,0.917,1716.88,Retail,South,Self-Employed,1,6,Branch,0,0.6157,1
A023047271,230,2023-11-01,2023-11,663.0,0.968,0.894,0.219,0.933,1971.91,Retail,East,Contract,0,4,Partner,1,0.3123,1
A031347272,313,2023-11-01,2023-11,685.0,0.257,0.236,0.275,0.26,1312.23,SME,East,Salaried,0,3,Online,0,0.5395,0
A000347273,3,2023-11-01,2023-11,653.0,0.915,0.814,0.28,0.892,2434.11,Retail,East,Contract,0,5,Online,0,0.2059,0
A019947274,199,2023-11-01,2023-11,636.0,0.951,0.821,0.174,0.932,1981.51,Retail,East,Contract,0,3,Online,0,0.6483,0
A002947275,29,2023-11-01,2023-11,641.0,0.723,0.644,0.267,0.686,1752.26,SME,West,Contract,0,4,Online,0,0.1022,0
A019747276,197,2023-11-01,2023-11,692.0,0.923,0.833,0.278,0.882,2354.98,Retail,North,Contract,1,6,Online,1,0.9445,1
A026647277,266,2023-11-01,2023-11,629.0,0.508,0.459,0.27,0.484,1610.85,SME,North,Salaried,0,6,Online,1,0.4627,1
A056447278,564,2023-11-01,2023-11,588.0,0.769,0.722,0.277,0.73,1648.5,Retail,North,Contract,1,5,Online,1,0.4994,1
A056147279,561,2023-11-01,2023-11,693.0,0.274,0.231,0.223,0.242,1779.86,Retail,North,Self-Employed,0,3,Partner,1,0.0388,0
A015247280,152,2023-11-01,2023-11,680.0,0.201,0.166,0.266,0.188,1384.74,SME,North,Self-Employed,0,4,Partner,0,0.2393,0
A015047281,150,2023-11-01,2023-11,618.0,0.997,0.853,0.321,0.957,2037.43,SME,East,Salaried,0,3,Online,1,0.8669,1
A039147282,391,2023-11-01,2023-11,628.0,0.702,0.696,0.282,0.669,2102.95,SME,East,Self-Employed,0,5,Branch,1,0.2892,1
A006147283,61,2023-11-01,2023-11,676.0,0.768,0.679,0.249,0.734,1791.55,Retail,West,Salaried,0,1,Partner,0,0.7595,0
A045647284,456,2023-11-01,2023-11,657.0,1.0,0.865,0.277,0.952,2069.54,SME,West,Contract,1,2,Online,1,0.5201,1
A011847285,118,2023-11-01,2023-11,673.0,0.297,0.265,0.245,0.285,1337.48,Retail,East,Self-Employed,0,4,Partner,1,0.2043,0
A002247286,22,2023-11-01,2023-11,627.0,0.907,0.8,0.213,0.854,2103.86,Retail,East,Self-Employed,0,3,Partner,1,0.8406,1
A011247287,112,2023-11-01,2023-11,645.0,0.306,0.265,0.19,0.291,1708.13,Retail,North,Salaried,0,1,Online,0,0.2784,0
A015447288,154,2023-11-01,2023-11,650.0,0.749,0.672,0.178,0.739,1954.65,Retail,North,Salaried,0,5,Online,1,0.2966,0
A059147289,591,2023-11-01,2023-11,649.0,0.157,0.14,0.194,0.151,1417.82,Retail,West,Self-Employed,0,5,Online,1,0.8638,0
A053647290,536,2023-11-01,2023-11,659.0,0.789,0.722,0.236,0.771,2040.36,SME,North,Self-Employed,0,2,Online,1,0.5828,0
A016347291,163,2023-11-01,2023-11,665.0,0.619,0.517,0.254,0.59,1446.86,Retail,West,Contract,0,7,Online,0,0.2676,0
A042947292,429,2023-11-01,2023-11,637.0,0.201,0.197,0.172,0.205,1559.8,Retail,East,Salaried,0,5,Online,1,0.8212,0
A032547293,325,2023-11-01,2023-11,621.0,0.621,0.55,0.219,0.58,1554.87,Retail,West,Contract,0,2,Online,1,0.2702,1
A020547294,205,2023-11-01,2023-11,623.0,0.655,0.574,0.201,0.636,1855.8,Retail,West,Salaried,1,2,Partner,0,0.4707,1
A040947295,409,2023-11-01,2023-11,681.0,0.82,0.734,0.275,0.775,2231.2,SME,North,Salaried,0,7,Online,1,0.0107,0
A001947296,19,2023-11-01,2023-11,662.0,0.41,0.359,0.172,0.38,1594.44,Retail,North,Contract,0,4,Online,1,0.132,0
A014747297,147,2023-11-01,2023-11,674.0,0.864,0.81,0.189,0.829,1113.21,Retail,South,Salaried,1,6,Partner,0,0.8236,1
A033347298,333,2023-11-01,2023-11,648.0,0.634,0.584,0.273,0.619,1529.46,Retail,West,Contract,0,6,Branch,1,0.9463,0
A013747299,137,2023-11-01,2023-11,643.0,0.487,0.415,0.214,0.448,1498.17,Retail,South,Salaried,1,3,Online,1,0.7136,1
A038847300,388,2023-11-01,2023-11,629.0,0.718,0.629,0.14,0.696,1873.35,Retail,East,Self-Employed,0,3,Online,1,0.5422,0
A039647301,396,2023-11-01,2023-11,661.0,0.68,0.634,0.206,0.632,1772.66,SME,West,Self-Employed,0,4,Online,1,0.3477,0
A007347302,73,2023-11-01,2023-11,642.0,0.626,0.586,0.274,0.61,2087.14,Retail,South,Contract,0,3,Online,0,0.3625,0
A003947303,39,2023-11-01,2023-11,653.0,0.308,0.282,0.238,0.264,1879.05,Corporate,East,Self-Employed,0,4,Online,0,0.029,0
A010647304,106,2023-11-01,2023-11,615.0,0.831,0.754,0.303,0.801,1819.69,SME,North,Self-Employed,0,4,Online,0,0.0881,1
A024847305,248,2023-11-01,2023-11,655.0,0.875,0.825,0.266,0.851,2099.2,Corporate,East,Self-Employed,0,6,Online,0,0.072,0
A027947306,279,2023-11-01,2023-11,629.0,0.492,0.431,0.202,0.483,1906.08,Retail,East,Self-Employed,1,2,Branch,0,0.5709,0
A018147307,181,2023-11-01,2023-11,674.0,0.545,0.449,0.179,0.522,1733.78,Retail,South,Contract,1,3,Online,1,0.5615,1
A055747308,557,2023-11-01,2023-11,637.0,0.409,0.347,0.167,0.378,1497.78,Corporate,West,Salaried,0,3,Online,0,0.4688,0
A053247309,532,2023-11-01,2023-11,646.0,0.076,0.059,0.196,0.061,1235.3,Retail,West,Salaried,0,3,Partner,0,0.6699,0
A007547310,75,2023-11-01,2023-11,661.0,0.592,0.557,0.288,0.558,1531.64,SME,West,Contract,1,3,Online,1,0.941,1
A025647311,256,2023-11-01,2023-11,600.0,0.415,0.337,0.279,0.411,1144.13,Retail,East,Salaried,0,3,Partner,1,0.0019,1
A008247312,82,2023-11-01,2023-11,666.0,0.816,0.701,0.283,0.775,2091.97,SME,North,Self-Employed,0,3,Online,0,0.967,0
A012947313,129,2023-11-01,2023-11,664.0,0.131,0.078,0.317,0.123,1320.76,SME,North,Salaried,0,6,Partner,0,0.716,0
A006347314,63,2023-11-01,2023-11,655.0,0.625,0.556,0.273,0.575,1775.03,SME,East,Self-Employed,0,8,Partner,1,0.7821,1
A040847315,408,2023-11-01,2023-11,634.0,0.874,0.8,0.23,0.836,2146.23,Retail,East,Contract,0,6,Online,0,0.2162,0
A005847316,58,2023-11-01,2023-11,603.0,0.468,0.438,0.229,0.443,1431.44,Retail,North,Contract,0,5,Online,0,0.698,0
A057647317,576,2023-11-01,2023-11,624.0,0.345,0.323,0.337,0.327,1271.96,SME,North,Salaried,0,8,Branch,1,0.2394,0
A045747318,457,2023-11-01,2023-11,676.0,0.962,0.884,0.243,0.913,2009.33,Corporate,West,Contract,0,5,Partner,0,0.4126,1
A014847319,148,2023-11-01,2023-11,662.0,0.795,0.712,0.325,0.747,1427.34,SME,East,Salaried,0,3,Online,0,0.484,0
A054647320,546,2023-11-01,2023-11,616.0,0.756,0.65,0.278,0.704,1767.46,Retail,North,Salaried,0,5,Partner,1,0.3562,1
A053747321,537,2023-11-01,2023-11,677.0,0.592,0.526,0.291,0.541,1569.53,Retail,West,Salaried,0,3,Online,1,0.081,0
A034747322,347,2023-11-01,2023-11,608.0,0.958,0.891,0.256,0.929,2080.55,Retail,North,Salaried,1,7,Online,1,0.6938,1
A030847323,308,2023-11-01,2023-11,610.0,0.713,0.651,0.27,0.672,1974.99,Retail,North,Salaried,0,5,Online,0,0.5957,0
A035747324,357,2023-11-01,2023-11,585.0,0.943,0.818,0.252,0.899,2151.97,SME,East,Salaried,0,5,Online,1,0.8368,1
A042447325,424,2023-11-01,2023-11,675.0,0.795,0.721,0.294,0.768,2269.57,Retail,East,Salaried,0,5,Online,1,0.891,0
A004847326,48,2023-11-01,2023-11,669.0,0.274,0.249,0.175,0.251,1475.42,Retail,South,Self-Employed,0,5,Partner,0,0.4985,0
A059247327,592,2023-11-01,2023-11,631.0,0.519,0.495,0.254,0.504,1881.72,Retail,North,Self-Employed,0,6,Branch,0,0.8524,0
A017847328,178,2023-11-01,2023-11,625.0,0.558,0.478,0.266,0.549,1586.19,Retail,South,Salaried,0,6,Online,1,0.1651,1
A054547329,545,2023-11-01,2023-11,654.0,0.175,0.182,0.246,0.157,1166.26,Retail,North,Salaried,0,3,Partner,1,0.2291,0
A010047330,100,2023-11-01,2023-11,626.0,0.649,0.573,0.22,0.62,1334.1,Corporate,East,Self-Employed,1,0,Partner,1,0.734,1
A013047331,130,2023-11-01,2023-11,629.0,0.573,0.524,0.248,0.565,2104.97,Retail,North,Self-Employed,0,2,Online,1,0.6315,0
A039547332,395,2023-11-01,2023-11,636.0,0.591,0.522,0.267,0.554,1891.69,SME,East,Salaried,0,3,Online,0,0.2882,0
A049247333,492,2023-11-01,2023-11,610.0,0.732,0.677,0.289,0.689,2355.56,SME,East,Salaried,0,3,Online,0,0.173,1
A024647334,246,2023-11-01,2023-11,569.0,0.942,0.86,0.267,0.887,1424.15,SME,North,Self-Employed,0,5,Online,0,0.2536,1
A006947335,69,2023-11-01,2023-11,646.0,0.837,0.713,0.286,0.803,1953.25,Retail,East,Self-Employed,0,3,Online,0,0.3018,0
A040647336,406,2023-11-01,2023-11,686.0,0.946,0.853,0.35,0.905,2137.3,SME,South,Salaried,0,6,Online,1,0.5859,1
A034147337,341,2023-11-01,2023-11,686.0,0.802,0.754,0.406,0.768,2036.9,SME,West,Contract,0,6,Partner,1,0.8427,1
A025347338,253,2023-11-01,2023-11,596.0,0.369,0.363,0.192,0.357,1327.48,Retail,West,Salaried,0,5,Partner,1,0.0442,1
A024047339,240,2023-11-01,2023-11,622.0,0.623,0.54,0.273,0.602,1560.05,Retail,West,Self-Employed,0,4,Branch,0,0.215,0
A012247340,122,2023-11-01,2023-11,700.0,0.683,0.575,0.25,0.641,2162.06,SME,West,Salaried,0,7,Branch,0,0.7762,0
A040147341,401,2023-11-01,2023-11,674.0,0.941,0.842,0.251,0.867,2059.44,Retail,North,Salaried,0,4,Online,1,0.4242,0
A018647342,186,2023-11-01,2023-11,618.0,0.138,0.111,0.217,0.165,1709.96,Retail,South,Self-Employed,0,6,Partner,1,0.3533,1
A035747343,357,2023-11-01,2023-11,599.0,0.649,0.623,0.301,0.607,1696.26,SME,East,Salaried,0,4,Online,1,0.686,1
A028847344,288,2023-11-01,2023-11,655.0,0.665,0.589,0.175,0.64,1692.79,Retail,East,Self-Employed,0,5,Online,0,0.2164,0
A024247345,242,2023-11-01,2023-11,672.0,0.669,0.584,0.322,0.635,2018.97,SME,South,Salaried,0,5,Branch,0,0.7494,0
A014647346,146,2023-11-01,2023-11,618.0,0.405,0.367,0.247,0.366,1785.7,Retail,West,Contract,0,7,Branch,0,0.1135,0
A017747347,177,2023-11-01,2023-11,687.0,0.5,0.45,0.276,0.468,1632.94,Retail,North,Salaried,1,7,Online,0,0.5809,0
A001347348,13,2023-11-01,2023-11,616.0,0.418,0.385,0.248,0.404,1384.47,SME,East,Salaried,0,5,Online,1,0.1099,1
A015147349,151,2023-11-01,2023-11,662.0,0.712,0.64,0.31,0.673,1870.63,Corporate,South,Salaried,0,5,Online,0,0.9072,0
A005747350,57,2023-11-01,2023-11,611.0,0.135,0.078,0.285,0.13,1483.4,SME,West,Self-Employed,0,4,Partner,0,0.3171,0
A040547351,405,2023-11-01,2023-11,563.0,0.854,0.812,0.317,0.791,1899.51,SME,West,Salaried,0,7,Partner,1,0.5172,1
A027247352,272,2023-11-01,2023-11,601.0,0.62,0.528,0.184,0.601,1534.01,Retail,South,Contract,0,8,Online,0,0.1227,1
A039947353,399,2023-11-01,2023-11,701.0,0.342,0.321,0.356,0.295,1771.03,SME,West,Self-Employed,0,3,Online,0,0.6859,0
A034747354,347,2023-11-01,2023-11,604.0,1.0,0.91,0.33,0.943,1689.37,Retail,North,Salaried,1,3,Online,0,0.9254,1
A006947355,69,2023-11-01,2023-11,647.0,0.535,0.476,0.251,0.528,1458.19,Retail,East,Self-Employed,0,6,Partner,0,0.4991,0
A019347356,193,2023-11-01,2023-11,621.0,0.322,0.333,0.244,0.293,1582.0,Corporate,West,Salaried,0,2,Online,1,0.7763,1
A055847357,558,2023-11-01,2023-11,662.0,0.777,0.684,0.24,0.737,1891.76,Retail,East,Contract,0,5,Online,1,0.0348,0
A015647358,156,2023-11-01,2023-11,599.0,0.448,0.373,0.279,0.447,1595.6,Retail,East,Self-Employed,0,6,Online,0,0.9729,0
A041947359,419,2023-11-01,2023-11,653.0,0.651,0.58,0.222,0.619,2011.74,Retail,South,Contract,1,2,Partner,1,0.4893,1
A037747360,377,2023-11-01,2023-11,684.0,0.369,0.342,0.315,0.334,1553.13,SME,West,Salaried,0,5,Partner,0,0.4011,0
A004747361,47,2023-11-01,2023-11,620.0,0.209,0.189,0.241,0.219,1487.87,SME,West,Salaried,0,5,Online,0,0.2033,0
A013947362,139,2023-11-01,2023-11,690.0,0.399,0.338,0.299,0.393,1549.66,SME,North,Salaried,0,9,Partner,0,0.7209,0
A039547363,395,2023-11-01,2023-11,620.0,0.617,0.541,0.343,0.583,1695.39,SME,East,Salaried,0,4,Online,0,0.1123,0
A049647364,496,2023-11-01,2023-11,668.0,0.388,0.345,0.289,0.351,1609.68,Retail,East,Self-Employed,0,5,Online,1,0.2631,0
A031747365,317,2023-11-01,2023-11,622.0,0.356,0.3,0.28,0.342,2031.78,Retail,West,Salaried,0,2,Online,0,0.412,0
A057047366,570,2023-11-01,2023-11,613.0,1.0,0.895,0.148,0.934,1809.93,Retail,East,Salaried,1,5,Partner,1,0.3225,1
A004447367,44,2023-11-01,2023-11,595.0,0.667,0.622,0.293,0.64,1842.64,SME,East,Salaried,0,2,Partner,0,0.6802,1
A001447368,14,2023-11-01,2023-11,648.0,0.744,0.688,0.244,0.709,1618.46,Retail,West,Salaried,0,5,Partner,0,0.086,0
A047247369,472,2023-11-01,2023-11,679.0,0.533,0.486,0.29,0.475,1857.59,Corporate,East,Salaried,0,6,Online,0,0.5426,0
A031147370,311,2023-11-01,2023-11,619.0,0.772,0.686,0.255,0.739,1391.93,Retail,South,Salaried,0,5,Online,0,0.147,0
A021547371,215,2023-11-01,2023-11,600.0,0.652,0.572,0.263,0.62,1608.6,Retail,West,Self-Employed,0,5,Partner,0,0.8662,1
A019247372,192,2023-11-01,2023-11,644.0,0.577,0.49,0.228,0.569,1538.63,Corporate,West,Salaried,1,7,Online,0,0.8057,1
A004647373,46,2023-11-01,2023-11,634.0,1.0,0.882,0.279,0.925,2074.5,Corporate,North,Salaried,0,4,Online,1,0.9074,1
A028847374,288,2023-11-01,2023-11,655.0,0.038,0.044,0.234,0.026,1385.98,Retail,East,Self-Employed,0,6,Online,0,0.5289,0
A011647375,116,2023-11-01,2023-11,699.0,0.797,0.745,0.233,0.735,1839.67,Corporate,West,Salaried,0,4,Online,0,0.2209,0
A036647376,366,2023-11-01,2023-11,639.0,0.484,0.455,0.324,0.44,1846.82,Retail,North,Salaried,0,7,Online,0,0.3706,0
A041247377,412,2023-11-01,2023-11,600.0,0.583,0.549,0.332,0.543,1645.43,Retail,East,Salaried,0,6,Online,1,0.3757,1
A008947378,89,2023-11-01,2023-11,653.0,0.808,0.754,0.255,0.787,1619.33,SME,North,Self-Employed,0,3,Online,0,0.1479,0
A057247379,572,2023-11-01,2023-11,679.0,0.661,0.599,0.236,0.632,1704.32,SME,North,Salaried,0,5,Partner,0,0.7562,0
A006747380,67,2023-11-01,2023-11,639.0,0.711,0.632,0.294,0.679,1582.59,Retail,North,Self-Employed,0,6,Online,1,0.9385,0
A021047381,210,2023-11-01,2023-11,634.0,0.518,0.448,0.281,0.489,1527.85,Retail,West,Self-Employed,0,3,Online,0,0.4637,0
A020847382,208,2023-11-01,2023-11,671.0,0.53,0.456,0.296,0.486,1449.88,SME,North,Self-Employed,0,5,Partner,1,0.0161,0
A052047383,520,2023-11-01,2023-11,683.0,0.99,0.879,0.28,0.947,1877.91,Retail,North,Self-Employed,1,3,Online,0,0.9689,0
A033147384,331,2023-11-01,2023-11,659.0,0.727,0.683,0.31,0.684,1320.56,SME,East,Salaried,0,4,Branch,0,0.9954,0
A016747385,167,2023-11-01,2023-11,667.0,0.952,0.84,0.255,0.901,2276.66,Corporate,East,Contract,1,5,Online,1,0.3102,1
A032947386,329,2023-11-01,2023-11,670.0,0.699,0.63,0.227,0.653,2165.44,Retail,South,Salaried,0,3,Branch,0,0.0384,0
