app_id,customer_id,app_dt,snapshot_month,bureau_score,utilization_ratio,credit_usage_ratio,payment_income_ratio,balance_to_limit,monthly_spend,segment,region,employment_type,delinquent_last_6m,open_trades,channel_code,promo_flag,noise_feature,target
A0061371584,61,2023-01-01,2023-01,651.0,0.547,0.5,0.263,0.541,1530.0,Retail,South,Contract,0,4,Branch,0,0.5822,0
A0454371585,454,2023-01-01,2023-01,695.0,0.446,0.378,0.309,0.419,1723.65,SME,East,Contract,0,5,Online,0,0.0575,0
A0036371586,36,2023-01-01,2023-01,560.0,0.793,0.686,0.285,0.758,1748.58,Retail,East,Contract,0,5,Branch,0,0.384,1
A0502371587,502,2023-01-01,2023-01,658.0,0.556,0.503,0.32,0.523,1581.21,SME,South,Salaried,0,2,Partner,1,0.6762,1
A0590371588,590,2023-01-01,2023-01,627.0,0.083,0.039,0.179,0.045,1322.43,Corporate,North,Contract,0,4,Partner,1,0.1633,1
A0081371589,81,2023-01-01,2023-01,611.0,0.683,0.603,0.214,0.629,1371.54,Retail,North,Salaried,0,2,Online,0,0.2995,0
A0575371590,575,2023-01-01,2023-01,680.0,0.823,0.697,0.349,0.751,2019.93,SME,East,Self-Employed,0,2,Branch,0,0.5809,0
A0064371591,64,2023-01-01,2023-01,631.0,0.508,0.483,0.24,0.481,1429.07,Retail,West,Salaried,0,4,Branch,0,0.0819,0
A0462371592,462,2023-01-01,2023-01,655.0,0.647,0.585,0.206,0.608,1739.13,Corporate,South,Salaried,0,3,Branch,0,0.4173,0
A0495371593,495,2023-01-01,2023-01,625.0,0.349,0.293,0.185,0.317,1440.09,Retail,East,Salaried,0,5,Online,1,0.9305,0
A0353371594,353,2023-01-01,2023-01,674.0,0.78,0.696,0.212,0.746,1651.8,SME,East,Salaried,1,4,Branch,0,0.3127,0
A0245371595,245,2023-01-01,2023-01,639.0,0.73,0.644,0.255,0.717,1698.8,Retail,East,Salaried,0,5,Online,0,0.3321,0
A0369371596,369,2023-01-01,2023-01,636.0,0.751,0.697,0.213,0.719,1720.71,Retail,South,Salaried,1,8,Branch,0,0.1768,1
A0194371597,194,2023-01-01,2023-01,676.0,0.733,0.665,0.313,0.687,2173.61,SME,South,Contract,1,5,Partner,0,0.8309,1
A0063371598,63,2023-01-01,2023-01,673.0,0.383,0.388,0.201,0.358,1537.48,Retail,North,Salaried,0,7,Online,0,0.3463,0
A0171371599,171,2023-01-01,2023-01,634.0,0.672,0.627,0.235,0.627,1676.36,Retail,South,Salaried,0,5,Partner,0,0.3867,1
A0434371600,434,2023-01-01,2023-01,634.0,0.53,0.48,0.204,0.483,1653.83,Retail,West,Self-Employed,0,3,Branch,0,0.2507,0
A0415371601,415,2023-01-01,2023-01,623.0,0.831,0.731,0.212,0.781,1617.44,Retail,West,Contract,0,5,Branch,0,0.9086,0
A0035371602,35,2023-01-01,2023-01,631.0,0.787,0.679,0.21,0.756,1959.14,Retail,North,Self-Employed,0,4,Branch,0,0.3299,0
A0458371603,458,2023-01-01,2023-01,697.0,0.364,0.328,0.262,0.343,1614.87,SME,West,Salaried,1,7,Online,0,0.5209,0
A0089371604,89,2023-01-01,2023-01,639.0,0.739,0.693,0.217,0.704,1809.23,Retail,North,Salaried,0,7,Online,0,0.1925,0
A0290371605,290,2023-01-01,2023-01,689.0,0.09,0.081,0.298,0.102,1534.74,SME,West,Contract,0,4,Online,0,0.8068,0
A0576371606,576,2023-01-01,2023-01,629.0,0.614,0.552,0.224,0.613,1662.82,Retail,East,Self-Employed,1,6,Partner,0,0.5824,1
A0223371607,223,2023-01-01,2023-01,681.0,0.849,0.771,0.338,0.799,1816.55,SME,West,Contract,0,7,Online,0,0.561,0
A0555371608,555,2023-01-01,2023-01,691.0,0.88,0.758,0.289,0.837,2128.94,Retail,East,Salaried,0,3,Branch,0,0.3598,0
A0077371609,77,2023-01-01,2023-01,688.0,0.772,0.716,0.19,0.725,1906.51,Retail,East,Self-Employed,0,4,Branch,0,0.3272,0
A0055371610,55,2023-01-01,2023-01,639.0,0.77,0.706,0.244,0.739,2126.0,Retail,East,Salaried,0,4,Branch,0,0.936,0
A0206371611,206,2023-01-01,2023-01,659.0,0.79,0.692,0.211,0.736,1881.69,Retail,West,Salaried,0,0,Branch,0,0.4078,0
A0198371612,198,2023-01-01,2023-01,700.0,0.24,0.24,0.158,0.243,1447.33,SME,East,Self-Employed,0,6,Online,0,0.45,0
A0285371613,285,2023-01-01,2023-01,665.0,0.099,0.099,0.225,0.107,1193.9,Retail,West,Salaried,0,6,Branch,0,0.481,0
A0059371614,59,2023-01-01,2023-01,620.0,0.884,0.791,0.268,0.845,2013.72,SME,North,Salaried,1,6,Online,0,0.683,1
A0443371615,443,2023-01-01,2023-01,650.0,0.961,0.859,0.262,0.898,2474.43,Corporate,West,Salaried,0,3,Online,0,0.2912,1
A0577371616,577,2023-01-01,2023-01,710.0,0.444,0.404,0.278,0.437,1323.12,Retail,North,Salaried,1,6,Online,0,0.0555,0
A0346371617,346,2023-01-01,2023-01,656.0,0.938,0.82,0.262,0.864,1561.49,Retail,North,Self-Employed,0,6,Partner,0,0.1954,0
A0211371618,211,2023-01-01,2023-01,642.0,0.569,0.516,0.252,0.559,2197.64,SME,East,Self-Employed,0,7,Branch,0,0.2705,0
A0400371619,400,2023-01-01,2023-01,582.0,0.372,0.343,0.294,0.362,1447.97,Corporate,South,Salaried,0,3,Branch,0,0.0555,1
A0398371620,398,2023-01-01,2023-01,632.0,0.624,0.557,0.276,0.597,1604.98,Corporate,South,Salaried,0,4,Online,0,0.4816,1
A0133371621,133,2023-01-01,2023-01,666.0,0.228,0.189,0.283,0.233,1582.8,SME,North,Salaried,0,5,Online,0,0.2182,0
A0335371622,335,2023-01-01,2023-01,624.0,0.497,0.442,0.287,0.477,1611.92,Retail,South,Contract,0,6,Partner,0,0.2965,1
A0364371623,364,2023-01-01,2023-01,614.0,0.495,0.453,0.233,0.46,1354.67,Retail,North,Self-Employed,0,5,Online,0,0.0525,0
A0477371624,477,2023-01-01,2023-01,610.0,0.84,0.752,0.238,0.788,2048.83,SME,East,Self-Employed,0,4,Branch,0,0.3601,1
A0415371625,415,2023-01-01,2023-01,623.0,0.431,0.404,0.226,0.398,1462.88,Retail,West,Contract,0,5,Branch,0,0.4942,0
A0294371626,294,2023-01-01,2023-01,603.0,0.944,0.836,0.229,0.889,2221.11,Retail,East,Salaried,0,5,Online,0,0.0591,1
A0186371627,186,2023-01-01,2023-01,710.0,0.532,0.487,0.297,0.483,1586.71,SME,North,Salaried,0,5,Branch,0,0.0241,0
A0132371628,132,2023-01-01,2023-01,665.0,0.679,0.613,0.278,0.626,1908.33,Retail,South,Self-Employed,0,6,Online,1,0.8141,0
A0320371629,320,2023-01-01,2023-01,623.0,0.574,0.548,0.224,0.557,2019.63,Retail,North,Contract,0,9,Online,0,0.5408,0
A0139371630,139,2023-01-01,2023-01,687.0,0.612,0.541,0.16,0.593,1589.2,Retail,East,Self-Employed,0,7,Branch,0,0.0847,0
A0208371631,208,2023-01-01,2023-01,657.0,0.625,0.532,0.301,0.596,1776.25,Retail,South,Contract,0,2,Partner,0,0.9159,1
A0053371632,53,2023-01-01,2023-01,636.0,0.556,0.46,0.225,0.549,1764.46,Retail,North,Salaried,0,7,Branch,0,0.5266,0
A0039371633,39,2023-01-01,2023-01,662.0,1.0,0.89,0.342,0.974,2208.79,Corporate,East,Salaried,1,5,Online,0,0.6749,1
A0248371634,248,2023-01-01,2023-01,653.0,0.455,0.404,0.212,0.414,1645.55,SME,North,Contract,0,3,Partner,0,0.6282,0
A0039371635,39,2023-01-01,2023-01,662.0,0.586,0.533,0.16,0.552,1474.9,Corporate,East,Salaried,1,6,Branch,0,0.5144,0
A0518371636,518,2023-01-01,2023-01,675.0,0.56,0.492,0.303,0.547,2065.13,SME,South,Salaried,0,2,Partner,0,0.9431,0
A0566371637,566,2023-01-01,2023-01,620.0,0.483,0.44,0.269,0.463,1798.7,SME,East,Salaried,1,1,Branch,0,0.9523,1
A0384371638,384,2023-01-01,2023-01,577.0,0.789,0.711,0.249,0.749,1512.24,SME,West,Salaried,0,4,Branch,0,0.9603,1
A0411371639,411,2023-01-01,2023-01,644.0,0.711,0.625,0.241,0.66,1432.17,Retail,South,Self-Employed,0,3,Online,0,0.3836,0
A0086371640,86,2023-01-01,2023-01,607.0,0.512,0.431,0.238,0.489,1412.17,Retail,North,Salaried,0,4,Branch,0,0.3257,0
A0041371641,41,2023-01-01,2023-01,649.0,0.136,0.126,0.236,0.143,1565.97,Retail,West,Salaried,0,3,Branch,1,0.9488,0
A0543371642,543,2023-01-01,2023-01,647.0,0.395,0.337,0.272,0.396,1535.72,Retail,East,Contract,0,8,Partner,0,0.6769,0
A0097371643,97,2023-01-01,2023-01,674.0,0.559,0.53,0.206,0.529,1228.49,Retail,East,Self-Employed,0,9,Partner,0,0.0777,0
A0228371644,228,2023-01-01,2023-01,600.0,0.894,0.807,0.23,0.862,1691.14,Retail,West,Salaried,0,5,Branch,0,0.03,1
A0158371645,158,2023-01-01,2023-01,681.0,0.747,0.67,0.155,0.705,2372.36,Retail,West,Salaried,0,3,Branch,0,0.1037,0
A0135371646,135,2023-01-01,2023-01,666.0,0.504,0.454,0.265,0.471,1358.51,SME,South,Contract,0,5,Online,0,0.1184,0
A0210371647,210,2023-01-01,2023-01,632.0,0.746,0.685,0.263,0.727,1515.39,SME,South,Salaried,1,3,Online,0,0.5805,1
A0531371648,531,2023-01-01,2023-01,629.0,0.513,0.469,0.237,0.483,1509.26,Retail,West,Salaried,0,6,Branch,0,0.5825,0
A0164371649,164,2023-01-01,2023-01,586.0,0.299,0.247,0.193,0.271,1590.56,Corporate,North,Contract,0,3,Partner,0,0.791,1
A0127371650,127,2023-01-01,2023-01,642.0,0.417,0.375,0.29,0.392,1395.68,Retail,North,Self-Employed,1,5,Online,0,0.1214,0
A0515371651,515,2023-01-01,2023-01,597.0,0.723,0.64,0.182,0.667,2126.22,Retail,West,Contract,0,6,Branch,0,0.7166,1
A0465371652,465,2023-01-01,2023-01,655.0,0.457,0.419,0.347,0.434,1777.17,SME,South,Salaried,0,5,Partner,0,0.4759,1
A0394371653,394,2023-01-01,2023-01,651.0,0.489,0.429,0.22,0.493,1602.14,Corporate,East,Salaried,0,8,Online,0,0.3389,0
A0382371654,382,2023-01-01,2023-01,671.0,0.653,0.597,0.191,0.617,1625.07,Retail,South,Salaried,1,2,Branch,0,0.5959,0
A0530371655,530,2023-01-01,2023-01,666.0,0.335,0.278,0.287,0.322,1384.48,Retail,North,Salaried,0,2,Partner,0,0.2367,0
A0343371656,343,2023-01-01,2023-01,687.0,0.436,0.384,0.229,0.393,1402.79,Retail,West,Self-Employed,0,6,Online,0,0.2869,0
A0325371657,325,2023-01-01,2023-01,674.0,0.83,0.769,0.351,0.788,2714.36,SME,West,Self-Employed,0,4,Branch,0,0.9641,0
A0196371658,196,2023-01-01,2023-01,640.0,0.222,0.237,0.297,0.205,1228.5,Retail,North,Salaried,0,5,Branch,0,0.5258,0
A0170371659,170,2023-01-01,2023-01,631.0,0.525,0.471,0.258,0.488,1351.85,Retail,East,Salaried,0,8,Branch,1,0.7818,0
A0283371660,283,2023-01-01,2023-01,633.0,0.77,0.69,0.191,0.716,1757.11,Retail,West,Salaried,0,6,Branch,0,0.3503,0
A0102371661,102,2023-01-01,2023-01,695.0,0.416,0.385,0.208,0.392,1399.37,SME,East,Self-Employed,0,7,Branch,0,0.4133,0
A0195371662,195,2023-01-01,2023-01,637.0,0.359,0.316,0.319,0.32,2115.4,SME,North,Salaried,1,3,Branch,0,0.8818,0
A0206371663,206,2023-01-01,2023-01,661.0,0.401,0.375,0.268,0.383,1743.71,Retail,West,Salaried,0,5,Online,0,0.446,0
A0174371664,174,2023-01-01,2023-01,654.0,0.507,0.468,0.218,0.478,1182.43,Corporate,South,Salaried,0,6,Online,0,0.3098,0
A0255371665,255,2023-01-01,2023-01,660.0,0.811,0.733,0.34,0.751,1722.95,Corporate,West,Self-Employed,0,3,Online,1,0.5896,1
A0141371666,141,2023-01-01,2023-01,666.0,0.569,0.518,0.245,0.55,1624.98,Retail,East,Salaried,1,5,Branch,0,0.8254,0
A0117371667,117,2023-01-01,2023-01,614.0,0.846,0.714,0.203,0.786,2002.8,Retail,South,Salaried,0,4,Branch,0,0.711,1
A0057371668,57,2023-01-01,2023-01,648.0,0.775,0.69,0.29,0.739,1996.22,SME,South,Salaried,1,5,Online,0,0.4406,1
A0012371669,12,2023-01-01,2023-01,696.0,0.744,0.689,0.205,0.681,1749.16,Corporate,West,Salaried,0,3,Partner,0,0.7941,0
A0309371670,309,2023-01-01,2023-01,642.0,0.195,0.139,0.226,0.156,1539.06,SME,West,Salaried,0,2,Branch,0,0.6983,0
A0358371671,358,2023-01-01,2023-01,600.0,0.137,0.123,0.34,0.121,1430.54,SME,South,Salaried,0,4,Partner,0,0.9828,1
A0469371672,469,2023-01-01,2023-01,585.0,0.568,0.496,0.299,0.534,955.65,SME,North,Salaried,0,4,Branch,0,0.14,1
A0051371673,51,2023-01-01,2023-01,647.0,0.765,0.674,0.232,0.725,2044.5,Retail,North,Self-Employed,0,4,Branch,1,0.6922,0
A0351371674,351,2023-01-01,2023-01,674.0,0.895,0.805,0.338,0.872,1759.98,SME,South,Salaried,0,7,Branch,0,0.1415,0
A0021371675,21,2023-01-01,2023-01,672.0,0.299,0.301,0.268,0.287,1596.77,Retail,North,Contract,0,7,Branch,0,0.1609,0
A0324371676,324,2023-01-01,2023-01,636.0,0.73,0.661,0.39,0.691,1560.67,SME,South,Self-Employed,0,3,Branch,0,0.1573,1
A0241371677,241,2023-01-01,2023-01,695.0,0.575,0.524,0.24,0.541,1870.37,Corporate,West,Contract,0,3,Partner,0,0.8412,0
A0539371678,539,2023-01-01,2023-01,669.0,0.719,0.66,0.198,0.677,1624.01,Retail,East,Salaried,1,3,Branch,0,0.081,0
A0269371679,269,2023-01-01,2023-01,624.0,0.157,0.108,0.237,0.152,1514.58,Retail,West,Self-Employed,0,5,Online,1,0.0789,0
A0046371680,46,2023-01-01,2023-01,685.0,0.549,0.507,0.258,0.525,1888.86,Retail,North,Self-Employed,0,7,Partner,0,0.4577,0
A0594371681,594,2023-01-01,2023-01,572.0,0.414,0.367,0.266,0.411,1262.12,Retail,East,Self-Employed,0,5,Branch,0,0.6953,1
A0060371682,60,2023-01-01,2023-01,664.0,0.69,0.646,0.238,0.666,1926.16,SME,South,Self-Employed,1,6,Branch,0,0.0323,1
A0377371683,377,2023-01-01,2023-01,659.0,0.403,0.36,0.244,0.395,1332.21,Retail,North,Salaried,1,5,Online,0,0.5765,0
A0456371684,456,2023-01-01,2023-01,634.0,0.603,0.493,0.243,0.572,1790.23,Retail,West,Self-Employed,0,3,Online,0,0.4752,0
A0096371685,96,2023-01-01,2023-01,593.0,0.292,0.259,0.277,0.296,1750.97,SME,North,Salaried,0,6,Partner,0,0.1553,1
A0510371686,510,2023-01-01,2023-01,642.0,0.289,0.285,0.235,0.273,1797.51,Corporate,West,Contract,1,5,Branch,0,0.138,1
A0013371687,13,2023-01-01,2023-01,633.0,0.439,0.404,0.234,0.397,1358.21,Retail,West,Salaried,0,6,Online,0,0.3128,0
A0404371688,404,2023-01-01,2023-01,659.0,0.703,0.642,0.303,0.649,2293.94,SME,North,Contract,0,4,Online,0,0.2519,0
A0236371689,236,2023-01-01,2023-01,583.0,0.633,0.597,0.222,0.62,1956.5,Retail,South,Salaried,0,5,Branch,0,0.0693,1
A0199371690,199,2023-01-01,2023-01,586.0,0.647,0.618,0.233,0.628,2043.67,Retail,East,Self-Employed,0,7,Branch,0,0.6125,1
A0299371691,299,2023-01-01,2023-01,628.0,0.487,0.449,0.219,0.477,1057.73,SME,East,Salaried,0,4,Branch,0,0.5576,0
A0467371692,467,2023-01-01,2023-01,643.0,0.877,0.766,0.268,0.838,1565.83,Retail,North,Self-Employed,1,4,Branch,0,0.4205,1
A0319371693,319,2023-01-01,2023-01,662.0,1.0,0.893,0.203,0.972,1681.8,Retail,East,Contract,1,2,Online,0,0.8573,1
A0144371694,144,2023-01-01,2023-01,662.0,0.296,0.277,0.231,0.282,1940.7,Retail,East,Contract,0,5,Online,0,0.788,0
A0397371695,397,2023-01-01,2023-01,662.0,0.902,0.818,0.249,0.824,2355.57,Retail,North,Contract,0,5,Branch,0,0.093,0
A0201371696,201,2023-01-01,2023-01,712.0,0.569,0.497,0.233,0.531,1978.47,Retail,North,Salaried,0,2,Branch,0,0.8266,0
A0376371697,376,2023-01-01,2023-01,649.0,0.588,0.526,0.292,0.591,1509.04,SME,West,Self-Employed,0,5,Branch,0,0.4445,0
A0160371698,160,2023-01-01,2023-01,660.0,0.719,0.643,0.33,0.705,1738.62,SME,West,Salaried,0,5,Branch,0,0.9897,0
A0010371699,10,2023-01-01,2023-01,625.0,0.861,0.802,0.263,0.804,1818.12,SME,East,Salaried,1,8,Online,0,0.2369,1
A0585371700,585,2023-01-01,2023-01,657.0,0.707,0.623,0.236,0.681,1666.95,Retail,North,Contract,0,6,Partner,0,0.6932,0
A0174371701,174,2023-01-01,2023-01,657.0,0.659,0.59,0.205,0.615,1949.25,Corporate,South,Salaried,0,4,Online,0,0.8639,0
A0323371702,323,2023-01-01,2023-01,660.0,0.533,0.504,0.239,0.526,2033.18,Corporate,West,Salaried,0,6,Partner,0,0.7795,0
A0137371703,137,2023-01-01,2023-01,633.0,0.633,0.597,0.177,0.588,1793.89,Retail,South,Salaried,0,6,Branch,0,0.0041,0
A0580371704,580,2023-01-01,2023-01,623.0,0.631,0.566,0.299,0.57,1766.36,Retail,East,Salaried,0,5,Online,1,0.6716,1
A0217371705,217,2023-01-01,2023-01,611.0,0.573,0.509,0.277,0.562,1419.19,Corporate,West,Salaried,0,6,Online,0,0.0905,1
A0162371706,162,2023-01-01,2023-01,687.0,0.349,0.32,0.286,0.346,1498.85,Retail,South,Self-Employed,1,8,Branch,0,0.2062,0
A0065371707,65,2023-01-01,2023-01,608.0,0.727,0.646,0.291,0.68,1153.83,SME,North,Salaried,0,3,Branch,0,0.6423,1
A0268371708,268,2023-01-01,2023-01,595.0,0.554,0.447,0.291,0.527,1666.51,Corporate,East,Salaried,0,4,Branch,1,0.9311,1
A0471371709,471,2023-01-01,2023-01,605.0,0.422,0.4,0.224,0.385,1213.16,Corporate,West,Salaried,0,4,Online,0,0.4435,1
A0393371710,393,2023-01-01,2023-01,658.0,1.0,0.912,0.259,0.958,1498.87,SME,North,Self-Employed,1,5,Online,0,0.7395,1
A0362371711,362,2023-01-01,2023-01,602.0,0.634,0.572,0.306,0.597,2048.53,SME,North,Salaried,0,7,Branch,0,0.913,1
A0455371712,455,2023-01-01,2023-01,720.0,0.536,0.49,0.245,0.526,1707.52,Retail,West,Salaried,0,6,Online,0,0.2618,0
A0568371713,568,2023-01-01,2023-01,617.0,0.704,0.629,0.308,0.706,1879.28,SME,West,Salaried,0,5,Online,0,0.5064,1
A0063371714,63,2023-01-01,2023-01,677.0,0.965,0.845,0.194,0.904,2151.62,Retail,North,Salaried,0,9,Partner,0,0.8634,0
A0292371715,292,2023-01-01,2023-01,656.0,0.867,0.81,0.231,0.819,2096.85,Retail,South,Salaried,0,4,Online,0,0.3994,0
A0245371716,245,2023-01-01,2023-01,640.0,0.687,0.63,0.254,0.678,1726.52,Retail,East,Salaried,0,3,Branch,0,0.3691,0
A0555371717,555,2023-01-01,2023-01,692.0,0.525,0.454,0.181,0.501,1585.4,Retail,East,Salaried,0,4,Branch,0,0.8865,0
A0388371718,388,2023-01-01,2023-01,641.0,1.0,0.916,0.266,0.945,1853.39,Corporate,East,Salaried,1,1,Online,0,0.6924,1
A0058371719,58,2023-01-01,2023-01,645.0,0.591,0.549,0.289,0.572,1545.1,Retail,North,Contract,0,2,Online,1,0.9382,0
A0337371720,337,2023-01-01,2023-01,621.0,0.244,0.211,0.268,0.231,1567.5,Retail,West,Contract,0,5,Branch,0,0.7519,0
A0451371721,451,2023-01-01,2023-01,687.0,0.515,0.471,0.245,0.479,1958.48,SME,South,Salaried,0,5,Online,0,0.0964,0
A0267371722,267,2023-01-01,2023-01,657.0,0.397,0.342,0.28,0.371,1680.45,SME,South,Salaried,0,6,Partner,0,0.7196,0
A0245371723,245,2023-01-01,2023-01,639.0,0.478,0.422,0.247,0.466,1528.04,Retail,East,Salaried,0,2,Branch,0,0.9912,0
A0054371724,54,2023-01-01,2023-01,654.0,0.304,0.259,0.256,0.294,1559.22,Retail,West,Contract,0,3,Branch,0,0.9796,0
A0578371725,578,2023-01-01,2023-01,658.0,0.704,0.655,0.242,0.664,2035.79,Retail,South,Salaried,0,5,Branch,0,0.4972,0
A0445371726,445,2023-01-01,2023-01,690.0,1.0,0.907,0.23,0.96,1914.66,Retail,North,Salaried,1,4,Branch,0,0.2947,0
A0270371727,270,2023-01-01,2023-01,701.0,1.0,0.944,0.241,0.948,1877.25,Retail,West,Salaried,1,6,Online,0,0.9437,0
A0439371728,439,2023-01-01,2023-01,642.0,0.506,0.481,0.276,0.491,1775.85,Retail,East,Self-Employed,1,3,Partner,0,0.3451,1
A0309371729,309,2023-01-01,2023-01,644.0,0.685,0.595,0.318,0.654,1797.76,SME,West,Salaried,0,2,Branch,0,0.7835,0
A0158371730,158,2023-01-01,2023-01,682.0,0.666,0.597,0.233,0.633,1801.1,Retail,West,Salaried,0,6,Branch,0,0.311,0
A0480371731,480,2023-01-01,2023-01,635.0,0.72,0.645,0.228,0.695,1845.42,Retail,East,Contract,0,5,Partner,0,0.5465,1
A0069371732,69,2023-01-01,2023-01,708.0,0.245,0.244,0.228,0.246,1523.74,Retail,East,Salaried,0,8,Partner,0,0.8924,0
A0355371733,355,2023-01-01,2023-01,637.0,0.892,0.831,0.268,0.846,2247.14,SME,East,Salaried,0,6,Online,0,0.5194,0
A0324371734,324,2023-01-01,2023-01,634.0,0.618,0.546,0.366,0.589,1845.42,SME,South,Self-Employed,0,4,Online,0,0.1043,1
A0337371735,337,2023-01-01,2023-01,623.0,0.912,0.835,0.174,0.86,1495.31,Retail,West,Contract,0,4,Online,0,0.8248,0
A0109371736,109,2023-01-01,2023-01,612.0,0.432,0.418,0.249,0.388,1805.98,Retail,North,Salaried,0,4,Partner,0,0.5325,0
A0502371737,502,2023-01-01,2023-01,656.0,0.059,0.047,0.275,0.052,1042.34,SME,South,Salaried,0,5,Partner,0,0.7007,0
A0166371738,166,2023-01-01,2023-01,617.0,0.687,0.608,0.196,0.645,1255.5,Retail,East,Salaried,0,3,Branch,0,0.7577,0
A0192371739,192,2023-01-01,2023-01,618.0,0.534,0.487,0.351,0.484,1445.61,SME,West,Salaried,1,3,Branch,0,0.7137,1
A0476371740,476,2023-01-01,2023-01,595.0,0.403,0.362,0.249,0.372,1585.38,Retail,North,Self-Employed,0,6,Partner,0,0.9186,1
A0459371741,459,2023-01-01,2023-01,615.0,0.589,0.53,0.179,0.54,1773.74,Retail,East,Salaried,0,4,Online,0,0.0977,0
A0226371742,226,2023-01-01,2023-01,627.0,0.868,0.791,0.208,0.857,2177.66,Retail,West,Salaried,0,3,Online,0,0.237,0
A0593371743,593,2023-01-01,2023-01,609.0,0.302,0.277,0.25,0.286,1740.65,Retail,North,Salaried,0,6,Partner,1,0.1657,1
A0320371744,320,2023-01-01,2023-01,628.0,0.881,0.803,0.223,0.805,2403.64,Retail,North,Contract,0,4,Online,0,0.0581,0
A0437371745,437,2023-01-01,2023-01,600.0,0.671,0.568,0.295,0.623,1825.72,Retail,West,Contract,0,6,Online,0,0.1245,1
A0579371746,579,2023-01-01,2023-01,633.0,0.209,0.145,0.261,0.205,1415.67,SME,West,Salaried,0,4,Branch,0,0.0946,0
A0499371747,499,2023-01-01,2023-01,657.0,0.572,0.506,0.247,0.553,1848.24,Retail,North,Salaried,0,3,Online,0,0.7777,0
A0094371748,94,2023-01-01,2023-01,651.0,0.786,0.673,0.31,0.744,2137.2,Corporate,East,Salaried,1,5,Branch,0,0.9512,1
A0431371749,431,2023-01-01,2023-01,633.0,0.709,0.639,0.321,0.657,1917.35,SME,North,Salaried,0,3,Branch,0,0.8441,0
A0036371750,36,2023-01-01,2023-01,567.0,0.619,0.541,0.208,0.614,1621.25,Retail,East,Contract,0,1,Branch,0,0.9551,1
A0336371751,336,2023-01-01,2023-01,658.0,0.742,0.681,0.267,0.72,1813.1,SME,East,Contract,0,3,Online,1,0.4344,1
A0042371752,42,2023-01-01,2023-01,666.0,0.794,0.708,0.204,0.738,1798.9,Retail,South,Salaried,0,3,Online,0,0.8256,0
A0542371753,542,2023-01-01,2023-01,679.0,0.801,0.71,0.248,0.771,1907.03,Retail,South,Contract,0,5,Online,0,0.5956,0
A0255371754,255,2023-01-01,2023-01,666.0,0.501,0.447,0.275,0.489,2116.78,Corporate,West,Self-Employed,0,3,Branch,0,0.9386,0
A0191371755,191,2023-01-01,2023-01,654.0,0.425,0.373,0.173,0.394,1717.89,Retail,East,Salaried,0,3,Branch,0,0.6536,0
A0070371756,70,2023-01-01,2023-01,676.0,0.244,0.237,0.299,0.249,1632.81,Retail,East,Salaried,0,5,Branch,0,0.5445,0
A0034371757,34,2023-01-01,2023-01,687.0,0.127,0.085,0.234,0.125,1414.49,Retail,North,Salaried,0,4,Branch,0,0.6628,0
A0590371758,590,2023-01-01,2023-01,626.0,0.224,0.17,0.267,0.212,1658.99,Corporate,North,Contract,0,0,Online,0,0.0942,0
A0521371759,521,2023-01-01,2023-01,669.0,0.34,0.325,0.202,0.338,1399.94,Retail,West,Contract,0,5,Online,0,0.5138,0
A0283371760,283,2023-01-01,2023-01,628.0,0.565,0.534,0.173,0.544,1545.61,Retail,West,Salaried,0,4,Partner,0,0.6605,0
A0444371761,444,2023-01-01,2023-01,676.0,0.743,0.707,0.272,0.709,1937.78,Retail,West,Salaried,0,5,Branch,0,0.3351,0
A0220371762,220,2023-01-01,2023-01,655.0,1.0,0.913,0.214,0.935,2162.27,Retail,North,Contract,1,2,Branch,0,0.2268,1
A0590371763,590,2023-01-01,2023-01,631.0,0.61,0.574,0.284,0.575,1899.45,Corporate,North,Contract,0,8,Branch,0,0.6618,1
A0594371764,594,2023-01-01,2023-01,574.0,0.929,0.82,0.244,0.883,1769.68,Retail,East,Self-Employed,0,4,Branch,0,0.6113,1
A0408371765,408,2023-01-01,2023-01,658.0,0.924,0.835,0.24,0.886,1791.95,Retail,North,Self-Employed,0,4,Branch,0,0.0859,0
A0472371766,472,2023-01-01,2023-01,664.0,0.671,0.595,0.196,0.643,1398.39,Retail,South,Contract,0,4,Branch,0,0.8194,0
A0401371767,401,2023-01-01,2023-01,699.0,0.609,0.531,0.356,0.58,1779.88,SME,South,Self-Employed,0,3,Partner,0,0.6546,0
A0058371768,58,2023-01-01,2023-01,639.0,0.683,0.599,0.181,0.669,1609.58,Retail,North,Contract,0,4,Branch,0,0.3463,0
A0065371769,65,2023-01-01,2023-01,612.0,0.433,0.378,0.346,0.403,1573.4,SME,North,Salaried,0,6,Partner,0,0.5266,1
A0590371770,590,2023-01-01,2023-01,633.0,0.699,0.617,0.284,0.626,1899.47,Corporate,North,Contract,0,3,Branch,0,0.8991,1
A0578371771,578,2023-01-01,2023-01,666.0,0.791,0.702,0.234,0.742,1864.01,Retail,South,Salaried,0,5,Online,0,0.9596,0
A0187371772,187,2023-01-01,2023-01,630.0,0.302,0.271,0.232,0.294,1392.08,SME,North,Salaried,0,5,Online,0,0.5699,0
A0445371773,445,2023-01-01,2023-01,687.0,0.722,0.696,0.264,0.67,1997.72,Retail,North,Salaried,1,3,Online,0,0.9743,0
A0362371774,362,2023-01-01,2023-01,595.0,0.382,0.327,0.3,0.363,1426.45,SME,North,Salaried,0,7,Online,0,0.7334,1
