app_id,customer_id,app_dt,snapshot_month,bureau_score,utilization_ratio,credit_usage_ratio,payment_income_ratio,balance_to_limit,monthly_spend,segment,region,employment_type,delinquent_last_6m,open_trades,channel_code,promo_flag,noise_feature,target
A019946193,199,2023-10-01,2023-10,638.0,0.651,0.583,0.31,0.64,1467.04,SME,West,Salaried,0,5,Online,0,0.8202,0
A036246194,362,2023-10-01,2023-10,597.0,0.839,0.754,0.235,0.798,1954.08,Corporate,North,Self-Employed,0,5,Branch,1,0.1417,1
A010246195,102,2023-10-01,2023-10,597.0,0.455,0.419,0.213,0.43,1402.86,Retail,North,Salaried,0,2,Partner,0,0.1674,1
A018846196,188,2023-10-01,2023-10,637.0,0.384,0.349,0.295,0.364,1718.93,SME,East,Salaried,0,7,Partner,1,0.1448,1
A050346197,503,2023-10-01,2023-10,601.0,0.244,0.227,0.231,0.203,1417.64,Retail,South,Salaried,0,5,Online,1,0.9458,1
A001346198,13,2023-10-01,2023-10,669.0,0.609,0.566,0.212,0.585,1696.55,Retail,East,Salaried,0,4,Partner,1,0.6134,0
A006946199,69,2023-10-01,2023-10,689.0,0.3,0.283,0.217,0.295,1299.58,Retail,East,Self-Employed,0,6,Online,1,0.1644,0
A051046200,510,2023-10-01,2023-10,611.0,0.846,0.791,0.174,0.795,2034.57,Retail,East,Contract,0,3,Online,0,0.4195,1
A041146201,411,2023-10-01,2023-10,728.0,0.282,0.227,0.222,0.267,1294.22,Retail,South,Contract,0,5,Online,0,0.3219,0
A046946202,469,2023-10-01,2023-10,640.0,0.852,0.718,0.219,0.814,1852.71,Retail,West,Salaried,0,2,Online,1,0.7679,0
A034646203,346,2023-10-01,2023-10,629.0,0.449,0.406,0.296,0.438,1746.67,Retail,West,Self-Employed,0,7,Branch,1,0.231,0
A008846204,88,2023-10-01,2023-10,664.0,0.278,0.243,0.209,0.246,1582.95,Corporate,North,Self-Employed,0,5,Online,1,0.2827,0
A044446205,444,2023-10-01,2023-10,679.0,0.913,0.845,0.286,0.884,2384.59,Retail,South,Salaried,1,4,Online,0,0.3842,0
A016246206,162,2023-10-01,2023-10,672.0,0.567,0.52,0.22,0.559,1623.59,Retail,North,Salaried,1,4,Partner,0,0.0162,0
A025346207,253,2023-10-01,2023-10,622.0,0.836,0.758,0.207,0.796,1645.65,SME,North,Salaried,0,4,Partner,0,0.3203,1
A051846208,518,2023-10-01,2023-10,607.0,0.842,0.715,0.197,0.802,1944.29,Retail,North,Salaried,0,3,Partner,0,0.4122,1
A014446209,144,2023-10-01,2023-10,656.0,0.509,0.447,0.316,0.502,1327.75,SME,West,Salaried,0,7,Partner,1,0.9724,1
A038046210,380,2023-10-01,2023-10,642.0,0.446,0.416,0.233,0.431,1589.45,Retail,North,Contract,0,4,Online,0,0.0646,0
A001146211,11,2023-10-01,2023-10,643.0,0.712,0.603,0.27,0.672,1743.3,Retail,South,Contract,1,4,Branch,0,0.4466,1
A036246212,362,2023-10-01,2023-10,593.0,0.434,0.375,0.201,0.419,1738.51,Corporate,North,Self-Employed,0,4,Partner,1,0.0548,1
A052946213,529,2023-10-01,2023-10,640.0,0.314,0.25,0.242,0.315,1063.02,Retail,North,Contract,0,4,Online,1,0.2145,0
A043046214,430,2023-10-01,2023-10,604.0,0.645,0.575,0.22,0.6,1782.77,Corporate,East,Self-Employed,0,2,Online,0,0.1117,1
A040446215,404,2023-10-01,2023-10,629.0,0.532,0.459,0.265,0.501,1896.45,Retail,East,Salaried,0,7,Online,1,0.3778,0
A046046216,460,2023-10-01,2023-10,676.0,0.519,0.462,0.236,0.492,1953.56,Retail,West,Self-Employed,0,4,Branch,1,0.6576,0
A054946217,549,2023-10-01,2023-10,671.0,0.922,0.803,0.212,0.866,1901.81,Retail,East,Self-Employed,0,6,Partner,0,0.1631,0
A004346218,43,2023-10-01,2023-10,595.0,0.6,0.528,0.204,0.585,1499.46,Retail,North,Contract,0,3,Online,0,0.6263,1
A040946219,409,2023-10-01,2023-10,626.0,0.367,0.301,0.186,0.352,1728.28,Retail,West,Contract,1,4,Partner,1,0.1723,1
A013746220,137,2023-10-01,2023-10,683.0,0.935,0.849,0.248,0.89,1903.58,Retail,East,Self-Employed,0,4,Branch,0,0.9424,0
A012046221,120,2023-10-01,2023-10,688.0,0.458,0.428,0.359,0.427,2037.74,SME,South,Self-Employed,0,10,Branch,0,0.5201,0
A056746222,567,2023-10-01,2023-10,635.0,0.679,0.598,0.244,0.652,1871.05,Retail,West,Contract,0,5,Online,0,0.9831,0
A013946223,139,2023-10-01,2023-10,683.0,0.409,0.399,0.173,0.39,1450.05,Retail,South,Salaried,0,5,Online,0,0.1086,0
A035046224,350,2023-10-01,2023-10,626.0,0.166,0.178,0.209,0.146,1355.02,Retail,East,Contract,0,4,Partner,1,0.7445,1
A052846225,528,2023-10-01,2023-10,660.0,0.942,0.868,0.225,0.902,2012.36,Retail,South,Salaried,0,4,Online,0,0.9028,0
A053046226,530,2023-10-01,2023-10,611.0,0.948,0.885,0.19,0.906,1949.95,Retail,West,Self-Employed,1,5,Branch,0,0.2476,1
A040646227,406,2023-10-01,2023-10,658.0,0.485,0.425,0.301,0.476,1529.2,SME,East,Self-Employed,0,4,Online,1,0.3728,0
A008946228,89,2023-10-01,2023-10,685.0,0.648,0.616,0.181,0.623,1639.91,Retail,South,Salaried,1,4,Branch,0,0.4564,0
A034246229,342,2023-10-01,2023-10,663.0,0.382,0.328,0.254,0.36,1644.22,SME,North,Salaried,0,5,Online,0,0.0867,0
A057746230,577,2023-10-01,2023-10,684.0,0.571,0.537,0.228,0.548,1606.08,SME,East,Salaried,0,7,Partner,0,0.7841,0
A039846231,398,2023-10-01,2023-10,555.0,0.316,0.277,0.223,0.296,1394.67,Retail,North,Salaried,0,3,Partner,0,0.256,1
A031646232,316,2023-10-01,2023-10,590.0,0.706,0.632,0.206,0.668,1370.11,Retail,South,Contract,0,5,Online,1,0.2016,1
A020646233,206,2023-10-01,2023-10,687.0,0.602,0.586,0.307,0.593,1619.83,SME,East,Salaried,0,4,Partner,1,0.9168,0
A044546234,445,2023-10-01,2023-10,634.0,0.644,0.6,0.26,0.617,1685.56,Retail,North,Contract,0,6,Partner,1,0.7015,1
A030546235,305,2023-10-01,2023-10,688.0,0.549,0.5,0.25,0.552,1656.81,Retail,East,Salaried,0,7,Branch,0,0.2031,0
A044946236,449,2023-10-01,2023-10,682.0,0.844,0.753,0.228,0.79,1973.07,Retail,South,Salaried,0,4,Online,0,0.0178,0
A052246237,522,2023-10-01,2023-10,682.0,0.539,0.536,0.242,0.538,1792.42,Retail,West,Contract,0,7,Online,0,0.9598,0
A042746238,427,2023-10-01,2023-10,623.0,0.368,0.304,0.206,0.351,1293.74,Retail,South,Self-Employed,0,6,Online,0,0.6088,0
A008546239,85,2023-10-01,2023-10,624.0,0.338,0.321,0.226,0.304,1516.48,Retail,South,Salaried,0,6,Online,0,0.6565,0
A027746240,277,2023-10-01,2023-10,658.0,0.528,0.496,0.274,0.522,1387.18,SME,North,Contract,0,5,Online,1,0.7799,0
A056146241,561,2023-10-01,2023-10,615.0,0.686,0.624,0.205,0.653,1514.28,Retail,West,Salaried,1,3,Online,1,0.5345,1
A057546242,575,2023-10-01,2023-10,707.0,0.639,0.583,0.285,0.583,1594.35,Retail,South,Self-Employed,0,3,Partner,0,0.9071,0
A059446243,594,2023-10-01,2023-10,596.0,0.704,0.653,0.204,0.649,1521.13,Retail,South,Salaried,0,6,Online,1,0.7167,1
A039846244,398,2023-10-01,2023-10,561.0,0.286,0.292,0.195,0.255,1230.56,Retail,North,Salaried,0,2,Online,0,0.4778,0
A035346245,353,2023-10-01,2023-10,600.0,0.38,0.351,0.244,0.357,1357.69,SME,North,Self-Employed,0,6,Online,1,0.8851,1
A003946246,39,2023-10-01,2023-10,661.0,0.463,0.432,0.255,0.423,1552.84,Retail,North,Salaried,0,8,Branch,0,0.348,0
A018346247,183,2023-10-01,2023-10,609.0,0.521,0.476,0.284,0.475,1869.88,SME,West,Contract,0,7,Online,0,0.6508,1
A023846248,238,2023-10-01,2023-10,617.0,1.0,0.902,0.316,0.964,1676.96,Retail,East,Salaried,1,5,Online,1,0.0136,1
A044846249,448,2023-10-01,2023-10,628.0,0.5,0.416,0.334,0.465,1815.34,Retail,West,Self-Employed,0,7,Online,0,0.8455,0
A026646250,266,2023-10-01,2023-10,650.0,0.233,0.236,0.251,0.236,1418.82,Retail,North,Salaried,0,4,Online,1,0.8533,0
A047646251,476,2023-10-01,2023-10,669.0,0.765,0.653,0.203,0.74,1980.6,Retail,North,Contract,0,2,Online,0,0.7764,0
A018046252,180,2023-10-01,2023-10,633.0,0.605,0.536,0.329,0.564,1690.42,SME,North,Self-Employed,0,4,Branch,0,0.8262,0
A012646253,126,2023-10-01,2023-10,592.0,0.407,0.378,0.236,0.406,1498.35,Retail,East,Contract,0,3,Online,0,0.3821,0
A023746254,237,2023-10-01,2023-10,687.0,0.535,0.48,0.209,0.507,1296.5,Retail,East,Salaried,0,8,Online,0,0.0742,0
A032446255,324,2023-10-01,2023-10,603.0,0.88,0.798,0.215,0.841,1845.53,Retail,East,Contract,0,4,Online,1,0.7092,1
A011646256,116,2023-10-01,2023-10,665.0,0.558,0.484,0.226,0.543,1200.89,Retail,West,Contract,0,6,Online,0,0.6256,0
A007546257,75,2023-10-01,2023-10,620.0,0.855,0.805,0.313,0.803,2209.17,SME,North,Salaried,1,6,Online,1,0.6399,1
A004946258,49,2023-10-01,2023-10,627.0,0.957,0.866,0.193,0.884,1609.42,Retail,North,Contract,0,6,Partner,0,0.5891,1
A007346259,73,2023-10-01,2023-10,636.0,0.291,0.281,0.221,0.273,1583.17,Retail,East,Salaried,0,5,Branch,1,0.1067,0
A023546260,235,2023-10-01,2023-10,633.0,0.791,0.718,0.304,0.736,2188.56,SME,North,Salaried,0,5,Online,1,0.675,1
A038946261,389,2023-10-01,2023-10,683.0,0.914,0.818,0.13,0.866,1770.26,Retail,East,Salaried,0,1,Partner,0,0.5962,0
A043046262,430,2023-10-01,2023-10,604.0,0.655,0.603,0.232,0.631,1780.85,Corporate,East,Self-Employed,0,6,Branch,1,0.6602,1
A001346263,13,2023-10-01,2023-10,667.0,0.578,0.494,0.236,0.551,1335.25,Retail,East,Salaried,0,7,Online,1,0.2717,0
A059546264,595,2023-10-01,2023-10,631.0,0.41,0.366,0.187,0.391,1621.2,Retail,East,Salaried,0,6,Online,1,0.3735,0
A060046265,600,2023-10-01,2023-10,630.0,0.852,0.779,0.163,0.839,1957.0,Retail,South,Self-Employed,0,5,Online,0,0.5384,0
A021946266,219,2023-10-01,2023-10,613.0,0.16,0.174,0.352,0.157,1362.59,SME,West,Salaried,0,4,Online,0,0.5588,0
A037746267,377,2023-10-01,2023-10,672.0,0.382,0.34,0.173,0.382,1505.2,Retail,North,Salaried,0,1,Online,0,0.8848,0
A032846268,328,2023-10-01,2023-10,694.0,0.268,0.256,0.253,0.235,1917.9,Corporate,West,Self-Employed,0,5,Online,1,0.0281,0
A047446269,474,2023-10-01,2023-10,672.0,0.498,0.412,0.303,0.491,1378.13,SME,East,Contract,0,6,Online,1,0.731,0
A014146270,141,2023-10-01,2023-10,648.0,0.264,0.22,0.23,0.224,1748.55,Retail,South,Salaried,0,4,Branch,0,0.8437,0
A020846271,208,2023-10-01,2023-10,614.0,0.768,0.682,0.277,0.724,1820.33,Retail,South,Self-Employed,0,9,Online,0,0.2117,1
A041546272,415,2023-10-01,2023-10,633.0,0.316,0.288,0.344,0.292,1476.99,Retail,East,Salaried,0,5,Online,0,0.8947,0
A038046273,380,2023-10-01,2023-10,642.0,0.757,0.724,0.226,0.717,2433.42,Retail,North,Contract,0,8,Branch,0,0.1053,0
A015346274,153,2023-10-01,2023-10,632.0,0.676,0.585,0.216,0.643,1761.8,Corporate,East,Salaried,0,7,Online,0,0.9137,0
A003246275,32,2023-10-01,2023-10,665.0,0.362,0.344,0.236,0.337,1364.43,Retail,East,Contract,0,5,Online,1,0.9301,0
A059746276,597,2023-10-01,2023-10,665.0,0.175,0.171,0.209,0.205,1496.21,Retail,South,Salaried,0,6,Branch,1,0.1498,0
A041746277,417,2023-10-01,2023-10,686.0,0.739,0.649,0.202,0.685,1741.45,Retail,South,Salaried,0,6,Partner,0,0.2303,0
A027046278,270,2023-10-01,2023-10,646.0,0.288,0.275,0.162,0.284,1518.04,Retail,East,Salaried,0,3,Partner,1,0.2743,0
A058046279,580,2023-10-01,2023-10,659.0,0.662,0.618,0.375,0.623,1517.08,SME,East,Self-Employed,0,5,Branch,1,0.9731,0
A031346280,313,2023-10-01,2023-10,648.0,0.437,0.404,0.319,0.423,1256.87,SME,West,Contract,0,6,Partner,1,0.0375,1
A034446281,344,2023-10-01,2023-10,618.0,0.792,0.75,0.254,0.771,1727.31,Retail,South,Self-Employed,1,5,Online,1,0.4601,1
A010446282,104,2023-10-01,2023-10,642.0,0.714,0.646,0.228,0.665,1801.24,Retail,West,Contract,0,7,Partner,0,0.7588,0
A052046283,520,2023-10-01,2023-10,588.0,0.545,0.511,0.209,0.551,1837.97,Retail,North,Salaried,0,4,Partner,0,0.0918,1
A003646284,36,2023-10-01,2023-10,648.0,0.952,0.879,0.207,0.921,1957.35,SME,South,Self-Employed,1,2,Online,0,0.7659,1
A022546285,225,2023-10-01,2023-10,612.0,0.573,0.543,0.251,0.562,1818.52,SME,West,Self-Employed,1,5,Online,1,0.3018,1
A015146286,151,2023-10-01,2023-10,639.0,0.364,0.34,0.258,0.35,1629.62,Retail,East,Contract,0,2,Online,1,0.1346,0
A040346287,403,2023-10-01,2023-10,640.0,0.228,0.244,0.258,0.216,1472.42,Retail,South,Salaried,0,4,Partner,1,0.4069,1
A051346288,513,2023-10-01,2023-10,639.0,0.489,0.442,0.24,0.465,1577.73,Retail,West,Salaried,0,3,Partner,0,0.353,0
A037346289,373,2023-10-01,2023-10,609.0,0.769,0.668,0.265,0.725,2019.62,SME,North,Salaried,0,3,Online,0,0.2148,1
A051646290,516,2023-10-01,2023-10,639.0,0.184,0.166,0.232,0.169,1100.25,Retail,East,Contract,0,3,Online,0,0.9402,0
A044046291,440,2023-10-01,2023-10,662.0,0.841,0.736,0.303,0.771,1858.51,SME,West,Salaried,0,8,Online,0,0.3514,0
A049446292,494,2023-10-01,2023-10,610.0,0.666,0.617,0.293,0.629,1741.32,SME,South,Self-Employed,0,7,Online,1,0.0679,1
A014446293,144,2023-10-01,2023-10,663.0,0.852,0.781,0.307,0.794,1488.9,SME,West,Salaried,0,5,Online,0,0.3031,0
A019346294,193,2023-10-01,2023-10,675.0,0.567,0.515,0.259,0.516,2073.5,SME,South,Salaried,0,5,Partner,0,0.5002,0
A037446295,374,2023-10-01,2023-10,682.0,0.247,0.277,0.234,0.233,1652.44,Retail,West,Salaried,0,3,Branch,0,0.3591,0
A002346296,23,2023-10-01,2023-10,614.0,0.921,0.834,0.242,0.87,2020.63,Retail,North,Contract,0,3,Online,0,0.3708,1
A017446297,174,2023-10-01,2023-10,568.0,0.852,0.736,0.28,0.809,1993.05,Retail,East,Self-Employed,0,3,Partner,1,0.7418,1
A050746298,507,2023-10-01,2023-10,667.0,0.333,0.289,0.3,0.27,1553.87,Retail,East,Self-Employed,0,4,Branch,0,0.925,0
A009446299,94,2023-10-01,2023-10,687.0,0.089,0.101,0.317,0.071,1205.42,SME,East,Salaried,0,5,Partner,0,0.3668,0
A014546300,145,2023-10-01,2023-10,603.0,0.9,0.811,0.25,0.88,1894.99,Retail,East,Self-Employed,0,6,Partner,0,0.5146,1
A034246301,342,2023-10-01,2023-10,660.0,0.845,0.743,0.277,0.808,1750.34,SME,North,Salaried,0,3,Branch,0,0.4114,0
A055246302,552,2023-10-01,2023-10,636.0,0.435,0.395,0.211,0.399,1684.64,Retail,North,Salaried,1,4,Branch,0,0.1607,0
A034446303,344,2023-10-01,2023-10,630.0,0.769,0.696,0.308,0.743,1832.23,Retail,South,Self-Employed,1,5,Online,0,0.928,1
A058246304,582,2023-10-01,2023-10,635.0,0.344,0.289,0.273,0.32,1584.32,Retail,South,Self-Employed,0,1,Online,1,0.9546,0
A058546305,585,2023-10-01,2023-10,629.0,0.279,0.235,0.224,0.25,1330.71,Retail,West,Self-Employed,0,7,Partner,0,0.8551,0
A050146306,501,2023-10-01,2023-10,654.0,0.546,0.477,0.251,0.527,1859.61,Corporate,West,Self-Employed,0,0,Online,0,0.0354,0
A033146307,331,2023-10-01,2023-10,700.0,0.094,0.111,0.153,0.126,1347.82,Retail,North,Salaried,0,8,Online,0,0.0207,0
A059046308,590,2023-10-01,2023-10,648.0,0.702,0.669,0.292,0.656,1838.24,SME,West,Salaried,0,4,Partner,0,0.3777,0
A040646309,406,2023-10-01,2023-10,660.0,0.208,0.192,0.317,0.216,1500.78,SME,East,Self-Employed,0,6,Partner,0,0.6964,0
A022146310,221,2023-10-01,2023-10,694.0,0.207,0.184,0.208,0.196,1335.32,Retail,East,Salaried,0,5,Online,0,0.9771,0
A037346311,373,2023-10-01,2023-10,604.0,0.307,0.259,0.293,0.294,1474.08,SME,North,Salaried,0,5,Partner,0,0.8767,1
A016146312,161,2023-10-01,2023-10,686.0,0.783,0.723,0.257,0.745,2070.32,Retail,East,Contract,0,2,Branch,0,0.6551,0
A007846313,78,2023-10-01,2023-10,609.0,0.529,0.537,0.202,0.502,1647.14,Retail,North,Salaried,0,4,Partner,0,0.8395,0
A014646314,146,2023-10-01,2023-10,613.0,0.716,0.643,0.271,0.66,1705.38,SME,West,Self-Employed,0,5,Online,0,0.3673,1
A013346315,133,2023-10-01,2023-10,625.0,0.754,0.683,0.183,0.711,1609.33,Corporate,North,Salaried,0,5,Online,0,0.7372,1
A007546316,75,2023-10-01,2023-10,614.0,0.735,0.683,0.317,0.688,1615.28,SME,North,Salaried,1,5,Partner,1,0.9914,1
A044446317,444,2023-10-01,2023-10,677.0,0.858,0.811,0.172,0.821,2107.54,Retail,South,Salaried,1,7,Branch,0,0.194,0
A041146318,411,2023-10-01,2023-10,725.0,0.496,0.426,0.174,0.473,1836.78,Retail,South,Contract,0,3,Partner,1,0.3765,0
A058846319,588,2023-10-01,2023-10,657.0,0.708,0.627,0.231,0.683,1891.48,Corporate,East,Salaried,0,9,Online,0,0.0995,0
A019446320,194,2023-10-01,2023-10,625.0,0.42,0.385,0.292,0.402,1717.7,SME,North,Self-Employed,0,5,Online,1,0.2946,1
A009946321,99,2023-10-01,2023-10,616.0,0.746,0.65,0.219,0.719,1745.18,Retail,West,Salaried,0,2,Online,0,0.3997,0
A034646322,346,2023-10-01,2023-10,626.0,0.949,0.849,0.201,0.888,2175.78,Retail,West,Self-Employed,0,5,Online,1,0.4597,1
A001146323,11,2023-10-01,2023-10,631.0,0.723,0.684,0.23,0.7,1835.98,Retail,South,Contract,1,4,Online,0,0.2093,1
A043646324,436,2023-10-01,2023-10,663.0,0.623,0.589,0.25,0.575,1677.36,SME,East,Self-Employed,0,2,Online,0,0.9141,0
A051146325,511,2023-10-01,2023-10,604.0,0.546,0.481,0.266,0.534,1747.66,SME,West,Self-Employed,0,1,Branch,1,0.0884,1
A028746326,287,2023-10-01,2023-10,683.0,0.283,0.263,0.247,0.241,1387.48,Corporate,East,Salaried,0,4,Partner,0,0.0599,0
A057446327,574,2023-10-01,2023-10,642.0,0.77,0.665,0.14,0.73,1792.11,Retail,South,Self-Employed,0,4,Partner,1,0.77,1
A005646328,56,2023-10-01,2023-10,656.0,0.457,0.387,0.295,0.418,1029.65,SME,North,Salaried,0,5,Partner,0,0.1764,0
A044646329,446,2023-10-01,2023-10,662.0,0.828,0.745,0.204,0.753,1907.49,Retail,West,Contract,0,2,Online,0,0.5098,0
A008846330,88,2023-10-01,2023-10,660.0,0.415,0.393,0.238,0.371,1263.72,Corporate,North,Self-Employed,0,1,Partner,0,0.9088,0
A046246331,462,2023-10-01,2023-10,640.0,0.568,0.524,0.226,0.522,1658.24,Retail,East,Salaried,0,3,Online,1,0.3434,0
A015546332,155,2023-10-01,2023-10,641.0,0.588,0.527,0.254,0.563,2154.76,Retail,North,Salaried,0,3,Online,0,0.9545,0
A008546333,85,2023-10-01,2023-10,613.0,0.674,0.574,0.246,0.635,1456.27,Retail,South,Salaried,0,8,Online,1,0.627,1
A007446334,74,2023-10-01,2023-10,641.0,0.461,0.388,0.301,0.445,1766.1,SME,West,Salaried,0,6,Branch,0,0.8678,0
A057446335,574,2023-10-01,2023-10,640.0,0.419,0.357,0.217,0.367,1446.1,Retail,South,Self-Employed,0,2,Online,0,0.8604,0
A014346336,143,2023-10-01,2023-10,634.0,0.846,0.744,0.267,0.808,2434.81,Retail,East,Salaried,0,8,Branch,0,0.2006,0
A012446337,124,2023-10-01,2023-10,629.0,0.369,0.353,0.22,0.353,1601.58,Retail,West,Salaried,0,4,Partner,1,0.9486,1
A030646338,306,2023-10-01,2023-10,602.0,0.048,0.072,0.271,0.049,1327.42,Retail,East,Contract,0,4,Online,0,0.0581,0
A056046339,560,2023-10-01,2023-10,602.0,0.582,0.523,0.182,0.543,2049.35,Retail,South,Salaried,0,5,Partner,0,0.3991,1
A036746340,367,2023-10-01,2023-10,692.0,0.723,0.663,0.308,0.679,1892.77,SME,North,Salaried,0,5,Partner,1,0.9664,0
A058146341,581,2023-10-01,2023-10,636.0,1.0,0.899,0.197,0.961,1670.16,Retail,North,Salaried,1,3,Partner,0,0.4888,1
A019246342,192,2023-10-01,2023-10,683.0,0.155,0.159,0.279,0.144,1487.75,SME,West,Salaried,0,5,Partner,0,0.162,0
A034646343,346,2023-10-01,2023-10,622.0,0.712,0.614,0.227,0.676,1908.84,Retail,West,Self-Employed,0,4,Partner,1,0.7423,1
A030946344,309,2023-10-01,2023-10,628.0,0.599,0.548,0.337,0.58,1491.21,SME,East,Salaried,0,4,Online,0,0.4408,0
A053446345,534,2023-10-01,2023-10,584.0,0.731,0.628,0.21,0.691,1803.88,Retail,South,Self-Employed,0,4,Branch,0,0.9531,1
A010746346,107,2023-10-01,2023-10,701.0,0.347,0.302,0.248,0.348,1421.97,Retail,North,Contract,0,2,Partner,1,0.4815,0
A056346347,563,2023-10-01,2023-10,620.0,0.909,0.823,0.257,0.858,1794.52,Retail,East,Contract,1,7,Partner,0,0.9197,1
A027946348,279,2023-10-01,2023-10,654.0,0.396,0.346,0.28,0.392,1744.16,SME,East,Salaried,0,7,Partner,0,0.0038,0
A054246349,542,2023-10-01,2023-10,603.0,0.467,0.414,0.235,0.436,1713.74,Corporate,North,Self-Employed,0,2,Online,1,0.5004,1
A047346350,473,2023-10-01,2023-10,735.0,0.332,0.31,0.266,0.324,1516.23,SME,North,Contract,0,3,Online,0,0.1052,0
A042346351,423,2023-10-01,2023-10,713.0,0.722,0.63,0.271,0.659,1399.16,Retail,North,Salaried,0,5,Partner,0,0.2034,0
A014746352,147,2023-10-01,2023-10,672.0,0.326,0.286,0.211,0.294,1747.07,Retail,South,Salaried,0,3,Online,0,0.3088,0
A037346353,373,2023-10-01,2023-10,610.0,0.972,0.863,0.292,0.931,1063.48,SME,North,Salaried,0,4,Online,0,0.4674,1
A029546354,295,2023-10-01,2023-10,692.0,0.316,0.309,0.238,0.287,1779.45,Corporate,East,Salaried,0,4,Online,0,0.6483,0
A044346355,443,2023-10-01,2023-10,679.0,0.765,0.688,0.217,0.746,1422.29,Retail,East,Contract,0,5,Online,1,0.9675,0
A045346356,453,2023-10-01,2023-10,619.0,0.51,0.519,0.305,0.492,1547.02,Retail,West,Salaried,0,4,Branch,1,0.9102,0
A019346357,193,2023-10-01,2023-10,685.0,0.477,0.427,0.27,0.441,1485.15,SME,South,Salaried,0,6,Online,1,0.9512,0
A032046358,320,2023-10-01,2023-10,677.0,0.713,0.67,0.218,0.662,1768.7,Retail,East,Salaried,0,5,Online,1,0.9047,0
A006446359,64,2023-10-01,2023-10,652.0,0.379,0.326,0.3,0.338,1573.17,SME,West,Contract,0,5,Partner,1,0.8713,1
A001246360,12,2023-10-01,2023-10,631.0,0.361,0.329,0.287,0.338,1682.59,SME,North,Salaried,0,7,Partner,0,0.0457,0
A027946361,279,2023-10-01,2023-10,657.0,0.819,0.735,0.322,0.748,1701.76,SME,East,Salaried,0,2,Partner,1,0.3195,1
A020446362,204,2023-10-01,2023-10,639.0,0.939,0.867,0.265,0.888,1792.04,SME,East,Self-Employed,0,2,Partner,0,0.755,1
A028146363,281,2023-10-01,2023-10,654.0,0.834,0.751,0.242,0.796,1594.09,Retail,North,Salaried,0,4,Partner,0,0.4501,0
A016446364,164,2023-10-01,2023-10,646.0,0.661,0.571,0.224,0.629,1632.29,SME,West,Self-Employed,0,7,Branch,1,0.663,0
A043646365,436,2023-10-01,2023-10,672.0,0.491,0.438,0.27,0.472,1577.61,SME,East,Self-Employed,0,4,Partner,0,0.1874,0
A031246366,312,2023-10-01,2023-10,595.0,0.745,0.641,0.327,0.696,1810.39,SME,North,Salaried,0,5,Online,0,0.1295,1
A000846367,8,2023-10-01,2023-10,674.0,0.285,0.276,0.311,0.276,1782.08,SME,South,Salaried,0,2,Branch,0,0.6028,0
A033046368,330,2023-10-01,2023-10,644.0,0.581,0.542,0.206,0.567,2196.71,Corporate,East,Salaried,0,3,Online,0,0.7841,0
A044746369,447,2023-10-01,2023-10,669.0,0.787,0.666,0.2,0.739,2108.89,Retail,East,Contract,0,4,Partner,1,0.4917,1
A024446370,244,2023-10-01,2023-10,652.0,0.475,0.437,0.251,0.458,1447.09,SME,South,Salaried,0,4,Online,1,0.7702,1
A038146371,381,2023-10-01,2023-10,631.0,0.857,0.762,0.247,0.797,2475.44,SME,North,Self-Employed,0,4,Branch,1,0.8753,1
A045046372,450,2023-10-01,2023-10,632.0,0.562,0.483,0.216,0.529,1868.13,Retail,East,Contract,0,5,Online,0,0.8727,0
A039146373,391,2023-10-01,2023-10,591.0,0.796,0.729,0.306,0.749,1958.71,SME,North,Self-Employed,0,6,Online,0,0.559,1
A052046374,520,2023-10-01,2023-10,582.0,0.598,0.557,0.214,0.563,1739.51,Retail,North,Salaried,0,6,Online,0,0.2651,1
A022046375,220,2023-10-01,2023-10,631.0,0.884,0.798,0.274,0.843,1767.23,Retail,West,Self-Employed,0,6,Online,0,0.2739,0
A019846376,198,2023-10-01,2023-10,636.0,0.353,0.287,0.256,0.334,1555.36,SME,West,Salaried,1,3,Online,0,0.7784,0
A025946377,259,2023-10-01,2023-10,663.0,0.849,0.754,0.264,0.796,2116.3,Retail,East,Salaried,0,5,Branch,1,0.4751,0
A000146378,1,2023-10-01,2023-10,673.0,0.32,0.29,0.204,0.302,1678.62,Retail,East,Salaried,0,6,Online,1,0.1174,0
A027046379,270,2023-10-01,2023-10,644.0,0.27,0.267,0.223,0.271,1544.62,Retail,East,Salaried,0,5,Online,1,0.8022,0
A053246380,532,2023-10-01,2023-10,674.0,0.784,0.702,0.138,0.748,1686.02,Retail,West,Self-Employed,1,4,Online,1,0.526,0
A004046381,40,2023-10-01,2023-10,672.0,0.862,0.777,0.22,0.819,1431.07,Retail,North,Self-Employed,1,4,Online,0,0.9579,0
A059746382,597,2023-10-01,2023-10,667.0,0.487,0.418,0.224,0.486,1523.41,Retail,South,Salaried,0,5,Online,1,0.895,0
A030546383,305,2023-10-01,2023-10,687.0,0.439,0.389,0.273,0.417,1620.1,Retail,East,Salaried,0,3,Partner,0,0.7212,0
A011846384,118,2023-10-01,2023-10,617.0,0.755,0.697,0.319,0.69,1839.1,SME,East,Salaried,0,8,Online,0,0.0906,1
A009146385,91,2023-10-01,2023-10,684.0,0.701,0.627,0.243,0.649,2070.32,Retail,West,Self-Employed,0,4,Online,0,0.4786,0
A050946386,509,2023-10-01,2023-10,637.0,0.989,0.88,0.218,0.946,1949.34,Retail,North,Salaried,0,2,Online,1,0.6743,1
