app_id,customer_id,app_dt,snapshot_month,bureau_score,utilization_ratio,credit_usage_ratio,payment_income_ratio,balance_to_limit,monthly_spend,segment,region,employment_type,delinquent_last_6m,open_trades,channel_code,promo_flag,noise_feature,target
A0141471560,141,2023-11-01,2023-11,648.0,0.76,0.698,0.252,0.736,1924.48,Retail,East,Contract,0,4,Online,0,0.4044,0
A0035471561,35,2023-11-01,2023-11,677.0,0.554,0.457,0.279,0.528,1861.27,Retail,South,Salaried,0,6,Online,1,0.7076,0
A0364471562,364,2023-11-01,2023-11,636.0,0.821,0.722,0.219,0.793,1855.3,Retail,North,Self-Employed,0,5,Online,0,0.9549,0
A0152471563,152,2023-11-01,2023-11,709.0,0.389,0.351,0.276,0.366,1594.41,Retail,East,Salaried,0,3,Partner,0,0.959,0
A0471471564,471,2023-11-01,2023-11,584.0,0.166,0.155,0.291,0.161,1001.02,Retail,East,Self-Employed,0,4,Online,1,0.4236,1
A0410471565,410,2023-11-01,2023-11,690.0,0.837,0.762,0.298,0.803,1484.42,Corporate,North,Contract,0,5,Online,0,0.6044,0
A0556471566,556,2023-11-01,2023-11,582.0,0.627,0.536,0.247,0.614,1764.56,Corporate,East,Salaried,0,4,Online,0,0.031,1
A0535471567,535,2023-11-01,2023-11,645.0,0.413,0.318,0.274,0.386,1899.88,Retail,West,Contract,1,4,Partner,0,0.1886,1
A0492471568,492,2023-11-01,2023-11,575.0,0.486,0.431,0.268,0.456,1852.88,Corporate,South,Contract,0,4,Online,0,0.3827,1
A0164471569,164,2023-11-01,2023-11,646.0,0.898,0.794,0.201,0.863,1690.34,Retail,West,Self-Employed,1,7,Online,1,0.8051,1
A0338471570,338,2023-11-01,2023-11,700.0,0.39,0.348,0.284,0.372,1627.28,SME,South,Salaried,1,3,Online,1,0.4589,0
A0217471571,217,2023-11-01,2023-11,590.0,0.568,0.548,0.326,0.513,1627.79,SME,South,Salaried,0,3,Online,1,0.3978,1
A0139471572,139,2023-11-01,2023-11,640.0,0.209,0.174,0.334,0.196,1717.85,SME,East,Salaried,0,5,Partner,0,0.3564,0
A0119471573,119,2023-11-01,2023-11,602.0,0.771,0.687,0.185,0.729,1723.33,Retail,East,Salaried,0,5,Online,0,0.5407,0
A0201471574,201,2023-11-01,2023-11,614.0,0.35,0.353,0.262,0.344,1597.08,Corporate,South,Salaried,0,3,Online,1,0.9276,1
A0530471575,530,2023-11-01,2023-11,658.0,0.623,0.564,0.222,0.612,1900.33,Retail,North,Contract,0,7,Online,0,0.6004,0
A0500471576,500,2023-11-01,2023-11,628.0,0.676,0.616,0.28,0.667,2655.44,Corporate,West,Salaried,0,5,Online,0,0.2342,0
A0333471577,333,2023-11-01,2023-11,662.0,0.273,0.223,0.268,0.274,1696.8,Retail,North,Salaried,0,5,Partner,0,0.3013,0
A0259471578,259,2023-11-01,2023-11,616.0,0.812,0.722,0.207,0.785,1813.41,Retail,East,Salaried,0,8,Online,1,0.3853,1
A0215471579,215,2023-11-01,2023-11,708.0,0.712,0.636,0.302,0.697,1764.6,SME,West,Self-Employed,1,3,Online,0,0.6011,0
A0283471580,283,2023-11-01,2023-11,668.0,0.602,0.585,0.234,0.55,1790.75,Retail,East,Salaried,0,4,Branch,0,0.9471,0
A0016471581,16,2023-11-01,2023-11,634.0,0.437,0.4,0.295,0.399,1301.21,Retail,North,Self-Employed,0,7,Online,0,0.1546,0
A0128471582,128,2023-11-01,2023-11,687.0,0.293,0.259,0.207,0.293,1348.86,Corporate,South,Salaried,0,4,Online,0,0.7468,0
A0037471583,37,2023-11-01,2023-11,705.0,0.787,0.713,0.269,0.753,2012.33,SME,East,Contract,0,7,Online,1,0.2568,0
A0199471584,199,2023-11-01,2023-11,637.0,0.399,0.398,0.211,0.383,1373.01,Retail,East,Salaried,1,7,Partner,1,0.94,1
A0017471585,17,2023-11-01,2023-11,615.0,0.565,0.502,0.298,0.565,1887.43,Retail,West,Salaried,0,3,Partner,1,0.8244,1
A0397471586,397,2023-11-01,2023-11,654.0,0.858,0.724,0.254,0.84,1821.09,Retail,North,Salaried,0,4,Online,1,0.4114,0
A0327471587,327,2023-11-01,2023-11,656.0,0.454,0.407,0.261,0.388,1816.6,Retail,South,Salaried,1,3,Branch,1,0.9427,1
A0011471588,11,2023-11-01,2023-11,687.0,0.741,0.666,0.26,0.718,1926.11,SME,West,Salaried,0,3,Online,0,0.8043,0
A0274471589,274,2023-11-01,2023-11,638.0,0.357,0.314,0.241,0.37,1519.9,SME,North,Salaried,0,4,Online,0,0.7733,0
A0498471590,498,2023-11-01,2023-11,598.0,0.098,0.052,0.272,0.097,1179.82,Retail,West,Salaried,0,7,Online,1,0.3857,0
A0445471591,445,2023-11-01,2023-11,649.0,0.081,0.068,0.277,0.063,1341.81,Retail,West,Salaried,0,7,Online,0,0.1951,0
A0129471592,129,2023-11-01,2023-11,630.0,0.552,0.486,0.21,0.521,1829.3,Retail,East,Salaried,0,4,Online,1,0.2452,0
A0205471593,205,2023-11-01,2023-11,575.0,0.396,0.359,0.271,0.362,1433.92,SME,East,Salaried,0,4,Online,0,0.7173,1
A0449471594,449,2023-11-01,2023-11,668.0,0.896,0.788,0.234,0.87,1790.06,Corporate,West,Salaried,0,4,Online,0,0.4122,0
A0499471595,499,2023-11-01,2023-11,642.0,0.784,0.706,0.209,0.743,1978.45,Retail,North,Self-Employed,0,4,Online,1,0.4833,0
A0337471596,337,2023-11-01,2023-11,681.0,0.236,0.201,0.266,0.232,1427.56,Retail,West,Salaried,0,6,Partner,0,0.2522,0
A0127471597,127,2023-11-01,2023-11,614.0,0.628,0.573,0.31,0.568,1614.02,SME,East,Salaried,0,4,Branch,0,0.4098,0
A0204471598,204,2023-11-01,2023-11,596.0,0.564,0.542,0.205,0.537,1461.7,Retail,North,Salaried,0,8,Online,1,0.0019,1
A0231471599,231,2023-11-01,2023-11,648.0,0.595,0.533,0.231,0.594,1668.77,Corporate,West,Salaried,0,0,Partner,0,0.3952,0
A0061471600,61,2023-11-01,2023-11,648.0,1.0,0.918,0.253,0.94,1870.88,Retail,North,Self-Employed,1,3,Partner,0,0.2857,1
A0093471601,93,2023-11-01,2023-11,631.0,0.562,0.481,0.241,0.535,1635.57,Corporate,West,Salaried,0,7,Online,1,0.5343,1
A0595471602,595,2023-11-01,2023-11,691.0,0.53,0.46,0.259,0.519,1531.92,SME,East,Self-Employed,0,6,Online,1,0.9162,0
A0124471603,124,2023-11-01,2023-11,615.0,0.804,0.727,0.368,0.759,1633.87,SME,West,Self-Employed,0,6,Online,1,0.2805,1
A0147471604,147,2023-11-01,2023-11,658.0,0.61,0.576,0.199,0.59,2008.19,Retail,South,Salaried,0,6,Online,1,0.0296,0
A0165471605,165,2023-11-01,2023-11,634.0,0.675,0.581,0.187,0.625,1902.38,Retail,West,Contract,0,4,Online,0,0.2545,0
A0490471606,490,2023-11-01,2023-11,653.0,0.219,0.186,0.227,0.172,1424.12,Retail,South,Salaried,0,5,Online,0,0.4676,0
A0463471607,463,2023-11-01,2023-11,686.0,0.76,0.726,0.267,0.712,1856.32,Retail,North,Salaried,0,4,Online,1,0.7134,0
A0555471608,555,2023-11-01,2023-11,688.0,0.809,0.758,0.299,0.775,2007.26,Retail,North,Salaried,0,3,Branch,1,0.6071,0
A0161471609,161,2023-11-01,2023-11,677.0,0.6,0.585,0.221,0.577,1801.21,Retail,West,Contract,1,5,Online,0,0.5727,0
A0222471610,222,2023-11-01,2023-11,565.0,0.708,0.612,0.323,0.678,1774.93,SME,West,Contract,0,6,Online,0,0.3945,1
A0095471611,95,2023-11-01,2023-11,634.0,0.142,0.124,0.339,0.133,952.96,SME,West,Salaried,0,3,Online,1,0.3342,0
A0049471612,49,2023-11-01,2023-11,638.0,0.711,0.661,0.264,0.705,1856.38,SME,West,Salaried,1,6,Online,0,0.3053,1
A0514471613,514,2023-11-01,2023-11,641.0,0.683,0.577,0.23,0.662,1633.85,Retail,South,Self-Employed,0,6,Online,0,0.5737,0
A0327471614,327,2023-11-01,2023-11,663.0,0.888,0.77,0.217,0.842,1960.59,Retail,South,Salaried,1,3,Online,1,0.8427,1
A0554471615,554,2023-11-01,2023-11,641.0,0.893,0.781,0.248,0.855,1985.64,SME,South,Contract,0,6,Partner,0,0.9985,1
A0343471616,343,2023-11-01,2023-11,646.0,0.628,0.564,0.228,0.63,1910.24,Retail,East,Self-Employed,0,7,Partner,0,0.4201,0
A0488471617,488,2023-11-01,2023-11,702.0,0.254,0.217,0.281,0.251,1218.58,SME,North,Salaried,0,5,Branch,0,0.2439,0
A0219471618,219,2023-11-01,2023-11,644.0,0.156,0.13,0.212,0.147,1393.72,Corporate,South,Contract,0,2,Branch,1,0.4312,1
A0034471619,34,2023-11-01,2023-11,644.0,0.608,0.555,0.304,0.566,1747.95,Corporate,West,Salaried,0,6,Online,0,0.7932,0
A0165471620,165,2023-11-01,2023-11,627.0,0.87,0.806,0.208,0.809,1933.05,Retail,West,Contract,0,10,Online,0,0.6288,0
A0038471621,38,2023-11-01,2023-11,622.0,0.517,0.462,0.236,0.491,1682.16,Retail,North,Salaried,0,2,Online,0,0.51,0
A0314471622,314,2023-11-01,2023-11,619.0,0.72,0.639,0.324,0.716,2029.24,SME,North,Salaried,0,4,Online,1,0.218,1
A0231471623,231,2023-11-01,2023-11,641.0,0.723,0.659,0.184,0.692,1808.82,Corporate,West,Salaried,0,4,Branch,0,0.1605,0
A0214471624,214,2023-11-01,2023-11,670.0,0.885,0.77,0.236,0.839,1844.86,Retail,North,Salaried,0,3,Branch,0,0.3315,0
A0102471625,102,2023-11-01,2023-11,639.0,0.842,0.792,0.335,0.784,1753.96,SME,East,Self-Employed,0,5,Online,1,0.1391,1
A0394471626,394,2023-11-01,2023-11,622.0,0.645,0.545,0.301,0.616,1568.1,Retail,East,Salaried,1,7,Partner,0,0.484,1
A0497471627,497,2023-11-01,2023-11,614.0,0.686,0.632,0.2,0.63,1802.76,Retail,West,Salaried,0,4,Partner,0,0.9978,1
A0440471628,440,2023-11-01,2023-11,675.0,0.657,0.558,0.283,0.625,1820.6,Retail,East,Self-Employed,0,5,Partner,1,0.4315,0
A0551471629,551,2023-11-01,2023-11,659.0,0.493,0.466,0.215,0.466,1769.24,Retail,North,Salaried,0,4,Online,0,0.305,0
A0164471630,164,2023-11-01,2023-11,638.0,0.73,0.666,0.191,0.715,1474.06,Retail,West,Self-Employed,1,4,Partner,0,0.9531,1
A0453471631,453,2023-11-01,2023-11,645.0,0.59,0.514,0.312,0.563,1454.67,SME,West,Salaried,0,6,Online,1,0.7167,0
A0292471632,292,2023-11-01,2023-11,618.0,0.555,0.494,0.25,0.502,1878.4,SME,South,Salaried,0,7,Online,1,0.2059,1
A0298471633,298,2023-11-01,2023-11,604.0,0.2,0.17,0.298,0.196,1009.86,Retail,East,Salaried,0,3,Online,1,0.4068,0
A0299471634,299,2023-11-01,2023-11,648.0,1.0,0.879,0.23,0.944,1759.96,Retail,South,Self-Employed,1,4,Partner,1,0.9135,1
A0389471635,389,2023-11-01,2023-11,650.0,0.598,0.543,0.257,0.571,1825.57,Retail,North,Self-Employed,0,5,Branch,0,0.2527,0
A0155471636,155,2023-11-01,2023-11,680.0,0.528,0.47,0.285,0.493,2162.21,SME,West,Self-Employed,0,5,Partner,0,0.4877,0
A0455471637,455,2023-11-01,2023-11,721.0,0.663,0.61,0.309,0.611,1884.73,Retail,East,Salaried,0,4,Partner,0,0.7416,0
A0408471638,408,2023-11-01,2023-11,669.0,0.439,0.398,0.273,0.407,1405.69,Retail,North,Salaried,0,6,Online,0,0.0257,0
A0181471639,181,2023-11-01,2023-11,646.0,0.937,0.837,0.306,0.908,1777.96,SME,East,Contract,1,4,Partner,1,0.1434,1
A0554471640,554,2023-11-01,2023-11,648.0,0.548,0.47,0.319,0.519,1543.27,SME,South,Contract,0,6,Online,0,0.5115,0
A0184471641,184,2023-11-01,2023-11,607.0,0.437,0.422,0.227,0.372,1324.43,Retail,West,Salaried,0,3,Online,1,0.2119,0
A0310471642,310,2023-11-01,2023-11,563.0,0.09,0.127,0.249,0.095,1116.85,SME,North,Contract,0,5,Branch,0,0.5907,1
A0134471643,134,2023-11-01,2023-11,664.0,0.457,0.436,0.242,0.42,1523.44,Corporate,North,Self-Employed,0,5,Online,1,0.1913,0
A0063471644,63,2023-11-01,2023-11,692.0,0.522,0.488,0.248,0.503,1746.75,Retail,East,Salaried,0,2,Partner,1,0.0876,0
A0003471645,3,2023-11-01,2023-11,670.0,0.603,0.528,0.285,0.601,1613.04,Corporate,East,Salaried,1,4,Partner,1,0.5566,1
A0411471646,411,2023-11-01,2023-11,700.0,0.49,0.458,0.328,0.485,1510.43,SME,South,Salaried,0,6,Online,0,0.7868,0
A0495471647,495,2023-11-01,2023-11,652.0,0.444,0.393,0.225,0.422,1631.91,SME,West,Salaried,0,5,Online,1,0.5424,0
A0041471648,41,2023-11-01,2023-11,632.0,0.44,0.38,0.24,0.42,1869.12,Retail,North,Self-Employed,0,2,Branch,1,0.1621,0
A0050471649,50,2023-11-01,2023-11,635.0,0.753,0.702,0.296,0.717,1812.61,Retail,West,Self-Employed,0,4,Partner,0,0.4617,0
A0518471650,518,2023-11-01,2023-11,667.0,0.257,0.269,0.274,0.246,1464.46,Corporate,South,Salaried,0,4,Online,0,0.9743,0
A0282471651,282,2023-11-01,2023-11,606.0,0.333,0.259,0.235,0.338,1526.64,Retail,North,Salaried,1,4,Partner,1,0.6472,1
A0386471652,386,2023-11-01,2023-11,643.0,0.096,0.079,0.222,0.072,1446.83,Corporate,West,Self-Employed,0,7,Online,0,0.9933,0
A0270471653,270,2023-11-01,2023-11,588.0,0.541,0.503,0.235,0.515,1991.26,Retail,West,Contract,1,3,Online,1,0.8024,1
A0159471654,159,2023-11-01,2023-11,689.0,0.306,0.3,0.238,0.308,1655.93,Retail,South,Salaried,0,2,Partner,0,0.3593,0
A0286471655,286,2023-11-01,2023-11,687.0,0.395,0.359,0.294,0.376,1646.68,Retail,West,Salaried,1,4,Partner,1,0.6742,0
A0249471656,249,2023-11-01,2023-11,615.0,0.454,0.454,0.207,0.423,1450.1,Retail,North,Salaried,0,5,Online,0,0.079,0
A0308471657,308,2023-11-01,2023-11,669.0,0.875,0.791,0.237,0.819,1471.96,SME,North,Salaried,0,3,Partner,1,0.5062,1
A0560471658,560,2023-11-01,2023-11,634.0,0.57,0.513,0.217,0.531,1648.25,Retail,South,Contract,0,5,Online,1,0.4172,1
A0587471659,587,2023-11-01,2023-11,699.0,0.425,0.342,0.243,0.414,1474.31,Corporate,South,Contract,1,4,Online,0,0.6121,0
A0139471660,139,2023-11-01,2023-11,647.0,0.573,0.516,0.309,0.536,1633.59,SME,East,Salaried,0,5,Partner,0,0.1572,0
A0031471661,31,2023-11-01,2023-11,696.0,0.405,0.389,0.261,0.382,1205.77,Retail,South,Contract,1,5,Online,1,0.6611,0
A0009471662,9,2023-11-01,2023-11,697.0,0.398,0.361,0.189,0.352,1706.23,Corporate,South,Salaried,0,9,Partner,1,0.084,0
A0544471663,544,2023-11-01,2023-11,667.0,0.702,0.619,0.246,0.661,1607.09,Retail,West,Salaried,1,6,Branch,1,0.2765,0
A0536471664,536,2023-11-01,2023-11,619.0,0.522,0.492,0.199,0.478,1529.87,Retail,East,Contract,0,5,Online,0,0.9063,0
A0086471665,86,2023-11-01,2023-11,641.0,0.755,0.675,0.293,0.716,1791.02,Corporate,North,Contract,0,4,Online,0,0.28,1
A0538471666,538,2023-11-01,2023-11,656.0,0.043,0.023,0.293,0.02,1186.22,SME,North,Self-Employed,0,4,Online,0,0.4928,0
A0073471667,73,2023-11-01,2023-11,648.0,0.426,0.376,0.305,0.394,1570.33,SME,East,Self-Employed,1,4,Partner,1,0.2876,1
A0309471668,309,2023-11-01,2023-11,638.0,0.751,0.674,0.366,0.684,1992.44,SME,East,Contract,0,5,Online,1,0.8671,1
A0471471669,471,2023-11-01,2023-11,581.0,0.293,0.264,0.193,0.288,1498.17,Retail,East,Self-Employed,0,3,Branch,1,0.8992,1
A0374471670,374,2023-11-01,2023-11,624.0,0.485,0.437,0.254,0.465,1928.12,Retail,North,Contract,1,4,Online,1,0.704,1
A0059471671,59,2023-11-01,2023-11,666.0,0.559,0.512,0.295,0.532,1627.26,SME,North,Salaried,0,5,Partner,0,0.813,0
A0504471672,504,2023-11-01,2023-11,652.0,0.964,0.917,0.261,0.937,1817.64,Retail,West,Contract,0,6,Branch,1,0.9583,1
A0298471673,298,2023-11-01,2023-11,605.0,0.844,0.756,0.182,0.797,1417.47,Retail,East,Salaried,0,6,Online,1,0.3643,1
A0206471674,206,2023-11-01,2023-11,656.0,0.522,0.507,0.259,0.504,1825.55,SME,North,Self-Employed,0,1,Branch,0,0.4916,0
A0559471675,559,2023-11-01,2023-11,607.0,0.586,0.522,0.24,0.561,1623.55,Retail,East,Salaried,0,6,Partner,1,0.1158,1
A0382471676,382,2023-11-01,2023-11,606.0,0.647,0.566,0.261,0.627,1648.2,Retail,North,Contract,0,5,Online,0,0.8648,0
A0434471677,434,2023-11-01,2023-11,706.0,0.6,0.545,0.207,0.582,1711.88,Retail,West,Self-Employed,0,3,Online,1,0.211,0
A0349471678,349,2023-11-01,2023-11,661.0,0.72,0.634,0.234,0.695,1735.36,Retail,West,Self-Employed,0,4,Online,1,0.0781,0
A0218471679,218,2023-11-01,2023-11,685.0,0.446,0.389,0.254,0.415,1690.44,Retail,East,Self-Employed,0,6,Online,1,0.0612,0
A0508471680,508,2023-11-01,2023-11,679.0,0.624,0.573,0.283,0.608,1759.05,SME,South,Salaried,1,3,Online,1,0.256,1
A0178471681,178,2023-11-01,2023-11,661.0,0.282,0.23,0.212,0.255,1199.1,SME,West,Self-Employed,0,4,Online,1,0.4736,0
A0390471682,390,2023-11-01,2023-11,694.0,0.294,0.273,0.291,0.287,1791.57,Corporate,North,Contract,0,6,Online,1,0.9728,0
A0244471683,244,2023-11-01,2023-11,600.0,0.807,0.709,0.359,0.783,1530.32,SME,West,Salaried,0,4,Online,0,0.7124,1
A0411471684,411,2023-11-01,2023-11,690.0,0.379,0.328,0.315,0.382,1622.02,SME,South,Salaried,0,4,Partner,0,0.8205,0
A0302471685,302,2023-11-01,2023-11,633.0,1.0,0.877,0.205,0.956,2123.91,Corporate,East,Salaried,1,6,Partner,0,0.5196,1
A0073471686,73,2023-11-01,2023-11,640.0,0.936,0.856,0.224,0.902,1747.65,SME,East,Self-Employed,1,6,Online,1,0.5847,1
A0194471687,194,2023-11-01,2023-11,615.0,0.738,0.69,0.243,0.712,2084.42,Retail,North,Self-Employed,0,5,Partner,0,0.829,1
A0524471688,524,2023-11-01,2023-11,628.0,0.674,0.604,0.278,0.659,1923.48,SME,East,Salaried,0,4,Online,1,0.6933,1
A0388471689,388,2023-11-01,2023-11,635.0,0.354,0.319,0.278,0.32,1625.6,Retail,West,Contract,0,6,Branch,0,0.7429,0
A0261471690,261,2023-11-01,2023-11,613.0,0.53,0.515,0.226,0.504,1405.24,Retail,West,Contract,0,3,Online,1,0.1265,1
A0483471691,483,2023-11-01,2023-11,658.0,0.726,0.673,0.205,0.685,2147.17,Retail,North,Self-Employed,0,0,Online,0,0.1731,0
A0031471692,31,2023-11-01,2023-11,697.0,0.867,0.774,0.192,0.808,1456.54,Retail,South,Contract,1,4,Partner,1,0.877,1
A0287471693,287,2023-11-01,2023-11,692.0,0.597,0.532,0.232,0.59,2002.28,SME,East,Self-Employed,0,7,Online,1,0.3436,0
A0316471694,316,2023-11-01,2023-11,628.0,0.381,0.357,0.261,0.367,1761.05,Retail,West,Salaried,0,6,Partner,1,0.6447,1
A0379471695,379,2023-11-01,2023-11,675.0,0.391,0.363,0.205,0.368,1689.56,Retail,North,Salaried,0,5,Partner,1,0.4708,0
A0380471696,380,2023-11-01,2023-11,678.0,0.364,0.345,0.348,0.339,1915.66,SME,West,Salaried,0,5,Online,0,0.7852,0
A0289471697,289,2023-11-01,2023-11,671.0,0.458,0.438,0.199,0.436,1491.97,Retail,North,Salaried,0,4,Online,1,0.0882,0
A0511471698,511,2023-11-01,2023-11,595.0,0.459,0.384,0.316,0.447,1645.66,Retail,East,Salaried,1,2,Partner,1,0.6103,1
A0029471699,29,2023-11-01,2023-11,658.0,0.336,0.279,0.295,0.329,1465.97,SME,East,Salaried,0,3,Online,1,0.2506,0
A0508471700,508,2023-11-01,2023-11,682.0,0.503,0.468,0.294,0.462,1531.05,SME,South,Salaried,1,8,Partner,1,0.1072,1
A0507471701,507,2023-11-01,2023-11,677.0,0.814,0.749,0.177,0.76,2073.99,Retail,North,Salaried,0,5,Branch,1,0.2175,0
A0109471702,109,2023-11-01,2023-11,659.0,0.659,0.581,0.243,0.637,1925.08,Retail,North,Contract,0,6,Online,0,0.603,0
A0571471703,571,2023-11-01,2023-11,608.0,0.748,0.681,0.256,0.706,1973.28,Retail,East,Contract,1,6,Online,0,0.7325,1
A0289471704,289,2023-11-01,2023-11,671.0,0.685,0.608,0.28,0.639,1145.6,Retail,North,Salaried,0,5,Partner,1,0.2942,0
A0315471705,315,2023-11-01,2023-11,652.0,0.984,0.894,0.253,0.953,1681.38,SME,East,Contract,1,7,Online,0,0.1507,1
A0118471706,118,2023-11-01,2023-11,689.0,0.67,0.614,0.159,0.658,1798.47,Retail,East,Salaried,0,5,Online,0,0.8418,0
A0242471707,242,2023-11-01,2023-11,618.0,0.819,0.76,0.231,0.776,2161.13,Corporate,South,Contract,1,5,Online,1,0.223,1
A0511471708,511,2023-11-01,2023-11,596.0,0.691,0.622,0.326,0.667,1723.13,Retail,East,Salaried,1,2,Partner,0,0.9708,1
A0437471709,437,2023-11-01,2023-11,707.0,0.277,0.206,0.233,0.281,1167.43,Corporate,West,Contract,0,2,Branch,1,0.4985,0
A0202471710,202,2023-11-01,2023-11,675.0,0.418,0.392,0.2,0.399,1306.94,Corporate,North,Self-Employed,0,5,Online,0,0.701,0
A0385471711,385,2023-11-01,2023-11,661.0,0.659,0.614,0.148,0.626,1880.56,Retail,West,Salaried,0,8,Online,0,0.8703,0
A0564471712,564,2023-11-01,2023-11,623.0,0.887,0.75,0.227,0.848,1742.52,SME,North,Contract,0,6,Partner,0,0.1782,1
A0174471713,174,2023-11-01,2023-11,582.0,0.722,0.642,0.224,0.709,1719.15,Retail,West,Self-Employed,0,4,Partner,1,0.8172,1
A0262471714,262,2023-11-01,2023-11,628.0,0.716,0.65,0.271,0.684,1481.31,Retail,East,Salaried,0,6,Online,0,0.9474,0
A0585471715,585,2023-11-01,2023-11,620.0,0.385,0.337,0.32,0.371,1909.08,Retail,East,Self-Employed,0,5,Partner,0,0.2153,0
A0117471716,117,2023-11-01,2023-11,569.0,0.752,0.663,0.277,0.718,1681.82,SME,North,Salaried,0,1,Partner,1,0.202,1
A0523471717,523,2023-11-01,2023-11,612.0,0.44,0.399,0.261,0.398,1760.27,SME,East,Salaried,0,1,Partner,0,0.2644,1
A0388471718,388,2023-11-01,2023-11,641.0,0.905,0.808,0.284,0.841,2433.22,Retail,West,Contract,0,5,Online,1,0.3904,1
A0236471719,236,2023-11-01,2023-11,640.0,0.532,0.493,0.285,0.503,1754.41,SME,South,Salaried,0,4,Online,0,0.8854,0
A0494471720,494,2023-11-01,2023-11,624.0,0.53,0.483,0.233,0.486,1878.38,Retail,South,Salaried,0,4,Online,0,0.0619,0
A0600471721,600,2023-11-01,2023-11,610.0,0.683,0.578,0.143,0.673,1643.44,Retail,North,Salaried,0,3,Branch,0,0.6629,0
A0436471722,436,2023-11-01,2023-11,664.0,0.423,0.367,0.215,0.364,1658.81,Retail,South,Self-Employed,0,3,Online,1,0.0208,0
A0219471723,219,2023-11-01,2023-11,638.0,0.164,0.131,0.24,0.175,1229.53,Corporate,South,Contract,0,2,Partner,1,0.8799,1
A0248471724,248,2023-11-01,2023-11,600.0,1.0,0.899,0.314,0.963,1938.37,SME,North,Salaried,1,5,Online,1,0.2474,1
A0427471725,427,2023-11-01,2023-11,611.0,0.798,0.741,0.257,0.754,1517.28,Retail,North,Self-Employed,0,6,Partner,0,0.3268,1
A0218471726,218,2023-11-01,2023-11,683.0,0.313,0.244,0.199,0.322,999.47,Retail,East,Self-Employed,0,5,Online,0,0.4497,0
A0475471727,475,2023-11-01,2023-11,654.0,0.118,0.092,0.207,0.106,1440.85,Retail,North,Self-Employed,0,4,Online,0,0.9929,0
A0540471728,540,2023-11-01,2023-11,630.0,0.722,0.655,0.298,0.662,1979.23,Retail,West,Salaried,0,4,Partner,1,0.4034,1
A0257471729,257,2023-11-01,2023-11,635.0,0.548,0.459,0.283,0.521,1367.28,Retail,East,Salaried,0,8,Online,1,0.7724,0
A0198471730,198,2023-11-01,2023-11,635.0,0.961,0.847,0.237,0.933,1922.71,Retail,East,Contract,1,7,Online,1,0.7643,1
A0127471731,127,2023-11-01,2023-11,613.0,0.312,0.275,0.23,0.305,1392.15,SME,East,Salaried,0,2,Online,0,0.0987,0
A0556471732,556,2023-11-01,2023-11,579.0,0.744,0.66,0.264,0.701,1621.04,Corporate,East,Salaried,0,3,Online,1,0.7542,1
A0197471733,197,2023-11-01,2023-11,626.0,1.0,0.877,0.333,0.975,1722.0,SME,North,Salaried,1,3,Partner,1,0.0168,1
A0322471734,322,2023-11-01,2023-11,613.0,0.382,0.344,0.267,0.36,1300.1,Retail,South,Contract,0,3,Online,0,0.7419,0
A0311471735,311,2023-11-01,2023-11,642.0,0.82,0.728,0.385,0.763,1952.24,SME,West,Contract,0,5,Online,0,0.2175,0
A0334471736,334,2023-11-01,2023-11,606.0,0.63,0.555,0.203,0.583,2252.38,Retail,North,Salaried,1,6,Online,1,0.2826,1
A0463471737,463,2023-11-01,2023-11,685.0,0.317,0.321,0.362,0.292,1722.49,Retail,North,Salaried,0,4,Online,0,0.3548,0
A0053471738,53,2023-11-01,2023-11,618.0,0.755,0.677,0.251,0.74,1732.23,Retail,East,Salaried,1,5,Online,0,0.5634,1
A0101471739,101,2023-11-01,2023-11,682.0,0.579,0.511,0.243,0.57,1871.17,Corporate,South,Contract,0,3,Online,0,0.7499,0
A0390471740,390,2023-11-01,2023-11,690.0,0.689,0.593,0.275,0.667,1398.94,Corporate,North,Contract,0,3,Online,0,0.8474,0
A0204471741,204,2023-11-01,2023-11,604.0,0.334,0.29,0.252,0.324,1223.41,Retail,North,Salaried,0,5,Partner,0,0.2448,0
A0460471742,460,2023-11-01,2023-11,638.0,0.728,0.664,0.251,0.704,1575.67,Corporate,East,Salaried,0,6,Online,1,0.1463,1
A0449471743,449,2023-11-01,2023-11,671.0,0.649,0.589,0.336,0.613,1945.06,Corporate,West,Salaried,0,3,Branch,0,0.1285,0
A0118471744,118,2023-11-01,2023-11,692.0,0.7,0.637,0.259,0.671,1825.99,Retail,East,Salaried,0,3,Partner,0,0.9249,0
A0263471745,263,2023-11-01,2023-11,620.0,0.664,0.601,0.226,0.632,1768.29,Retail,South,Salaried,0,3,Online,1,0.9418,1
A0517471746,517,2023-11-01,2023-11,654.0,0.62,0.543,0.18,0.596,1792.8,Retail,South,Salaried,0,3,Partner,1,0.0136,1
A0318471747,318,2023-11-01,2023-11,672.0,1.0,0.883,0.261,0.918,2306.32,Retail,South,Salaried,1,5,Online,0,0.9787,1
A0466471748,466,2023-11-01,2023-11,651.0,0.473,0.444,0.206,0.45,1363.31,Retail,West,Self-Employed,0,4,Online,1,0.1838,0
A0440471749,440,2023-11-01,2023-11,674.0,0.525,0.457,0.24,0.497,1524.39,Retail,East,Self-Employed,0,2,Branch,0,0.5444,0
A0074471750,74,2023-11-01,2023-11,643.0,0.739,0.643,0.296,0.704,1926.36,Retail,South,Salaried,1,7,Online,1,0.1488,1
